gene	norm_1	norm_2	norm_3
CDR20291_1641	996	1012	1080
CDR20291_1642	849	847	840
CDR20291_1643	42807	43314	40932
CDR20291_1644	34837	35353	33981
CDR20291_1645	13018	12939	13139
CDR20291_1646	4918	5169	4935
CDR20291_1647	4933	4933	4760
CDR20291_1648	2356	2144	1910
CDR20291_1649	2988	3012	2725
CDR20291_1650	890	814	807
CDR20291_1651	2279	2232	2298
CDR20291_1652	1073	980	911
CDR20291_1653	5305	5315	5398
CDR20291_1654	809	779	740
CDR20291_1655	420	462	414
CDR20291_1656	502	458	455
CDR20291_1657	1245	1198	1275
CDR20291_1658	320	314	358
CDR20291_1659	3190	3044	3108
CDR20291_1660	2780	2609	2738
CDR20291_1661	80	93	71
CDR20291_1662	692	671	955
CDR20291_1663	17975	18480	18189
CDR20291_1664	32836	32066	33265
CDR20291_1665	516	507	588
CDR20291_1666	1929	1978	2108
CDR20291_1667	879	772	843
CDR20291_1668	2245	2323	2088
CDR20291_1669	461	397	421
CDR20291_1670	371	330	360
CDR20291_1671	549	499	498
CDR20291_1672	1298	1222	1471
CDR20291_1673	1005	938	1017
CDR20291_1674	1824	1757	1695
CDR20291_1675	4815	4990	4438
CDR20291_1676	5450	5374	5010
CDR20291_1677	3947	3954	3786
CDR20291_1678	6446	6495	6234
CDR20291_1679	2821	2689	2815
CDR20291_1680	8582	9177	8056
CDR20291_1681	67	58	68
CDR20291_1682	275	241	321
CDR20291_1683	20	16	18
CDR20291_1684	50	43	45
CDR20291_1685	1870	1722	1579
CDR20291_1686	385	360	360
CDR20291_1687	4152	4084	4079
CDR20291_1688	21482	22851	24441
CDR20291_1689	136	116	165
CDR20291_1690	217	192	188
CDR20291_1691	34126	35407	45385
CDR20291_1692	74079	76549	96553
CDR20291_1693	5389	5543	5510
CDR20291_1694	3717	3813	4071
CDR20291_1695	2877	2840	3050
CDR20291_1696	3168	3143	3391
CDR20291_1697	621	570	778
CDR20291_1698	2436	2379	2652
CDR20291_1699	2674	2682	2953
CDR20291_1700	403	389	416
CDR20291_1701	716	708	706
CDR20291_1702	207	242	195
CDR20291_1703	923	860	815
CDR20291_1704	1690	1667	1511
CDR20291_1705	1515	1416	1610
CDR20291_1706	602	530	497
CDR20291_1707	600	570	602
CDR20291_1708	392	457	414
CDR20291_1709	1575	1491	1531
CDR20291_1710	3936	3832	3429
CDR20291_1711	2076	1871	1849
CDR20291_1712	1921	1934	1771
CDR20291_1713	4281	4202	4156
CDR20291_1714	2187	2288	2014
CDR20291_1715	2040	2011	1811
CDR20291_1716	632	624	773
CDR20291_1717	1178	1080	1136
CDR20291_1718	9576	9803	9894
CDR20291_1719	4492	4721	4369
CDR20291_1720	2814	2920	2770
CDR20291_1721	1885	1896	2011
CDR20291_1722	19137	19330	20171
CDR20291_1723	10416	10263	10419
CDR20291_1724	4352	4278	4499
CDR20291_1725	1626	1648	1584
CDR20291_1726	406	453	398
CDR20291_1727	10904	10429	11545
CDR20291_1728	8592	8160	8722
CDR20291_1729	13931	13117	15583
CDR20291_1730	12468	11530	14061
CDR20291_1731	12472	11890	13405
CDR20291_1732	6840	6503	7487
CDR20291_1733	4305	3905	4510
CDR20291_1734	7687	6936	7895
CDR20291_1735	2193	2217	1974
CDR20291_1736	9664	9102	9222
CDR20291_1737	2268	2088	2127
CDR20291_1738	13	19	11
CDR20291_1739	0	0	0
CDR20291_1740	0	0	0
CDR20291_1741	0	0	0
CDR20291_1742	0	0	0
CDR20291_1743	0	0	0
CDR20291_1744	0	0	0
CDR20291_1745	0	0	0
CDR20291_1746	0	0	0
CDR20291_1747	0	0	0
CDR20291_1748	0	0	0
CDR20291_1749	0	0	0
CDR20291_1750	0	0	0
CDR20291_1751	0	0	0
CDR20291_1752	0	0	0
CDR20291_1753	0	0	0
CDR20291_1754	0	0	0
CDR20291_1755	0	0	0
CDR20291_1756	0	0	0
CDR20291_1757	0	0	0
CDR20291_1758	0	0	0
CDR20291_1759	0	0	0
CDR20291_1760	0	0	0
CDR20291_1761	0	0	0
CDR20291_1762	0	0	0
CDR20291_1763	0	0	0
CDR20291_1764	0	0	0
CDR20291_1743_0	0	0	0
CDR20291_1765	0	0	0
CDR20291_1766	0	0	0
CDR20291_1767	0	0	0
CDR20291_1768	0	0	0
CDR20291_1769	0	0	0
CDR20291_1770	0	0	0
CDR20291_1771	0	0	0
CDR20291_1772	0	0	0
CDR20291_1773	0	0	0
CDR20291_1774	0	0	0
CDR20291_1775	0	0	0
CDR20291_1776	0	0	0
CDR20291_1777	0	0	0
CDR20291_1778	0	0	0
CDR20291_1779	0	0	0
CDR20291_1780	0	0	0
CDR20291_1781	0	0	0
CDR20291_1782	0	0	0
CDR20291_1783	0	0	0
CDR20291_1784	0	0	0
CDR20291_1785	0	0	0
CDR20291_1786	0	0	0
CDR20291_1787	0	0	0
CDR20291_1788	0	0	0
CDR20291_1789	0	0	0
CDR20291_1790	0	0	0
CDR20291_1791	0	0	0
CDR20291_1792	0	0	0
CDR20291_1793	0	0	0
CDR20291_1794	0	0	0
CDR20291_1795	0	0	0
CDR20291_1796	0	0	0
CDR20291_1797	0	0	0
CDR20291_1798	0	0	0
CDR20291_1799	0	0	0
CDR20291_1800	0	0	0
CDR20291_1801	0	0	0
CDR20291_1802	0	0	0
CDR20291_1803	0	0	0
CDR20291_1804	0	0	0
CDR20291_1805	0	0	0
CDR20291_1806	0	0	0
CDR20291_1807	0	0	0
CDR20291_1808	0	0	0
CDR20291_1809	0	0	0
CDR20291_1739_0	0	0	0
CDR20291_1810	61	57	70
CDR20291_1811	16	29	14
CDR20291_1812	891	1003	1110
CDR20291_1813	461	419	711
CDR20291_1814	159	123	154
CDR20291_1815	893	909	763
CDR20291_1816	466	498	424
CDR20291_1817	820	764	829
CDR20291_1818	1764	1837	2090
CDR20291_1819	132	102	137
CDR20291_1820	39	45	40
CDR20291_1821	36	34	29
CDR20291_1822	5	4	3
CDR20291_1823	148	152	145
CDR20291_1824	66	77	57
CDR20291_1825_0	0	0	0
CDR20291_1826	18	41	25
CDR20291_1827	0	0	0
CDR20291_1828	88	113	96
CDR20291_1829	81	94	93
CDR20291_1830	181	198	188
CDR20291_1831	1046	992	944
CDR20291_1832	2581	2398	2212
CDR20291_1833	22	38	19
CDR20291_1834	43	65	69
CDR20291_1835	23	41	33
CDR20291_1836	16	22	20
CDR20291_1837	24	14	17
CDR20291_1838	68	53	62
CDR20291_1839	16	20	16
CDR20291_1840	8	11	7
CDR20291_1841	6	13	17
CDR20291_1842	17	10	22
CDR20291_1843	3	2	2
CDR20291_1844	14	13	17
CDR20291_1845	68	59	64
CDR20291_1846	6	15	20
CDR20291_1847	1842	1866	1901
CDR20291_1848	14	5	14
CDR20291_1849	40	40	45
CDR20291_1850	74	58	49
CDR20291_1825	0	0	0
CDR20291_1851	18	9	5
CDR20291_1852	16	13	18
CDR20291_1853	1770	1816	1623
CDR20291_1854	11860	12020	12318
CDR20291_1855	1592	1533	1498
CDR20291_1856	1794	1925	1670
CDR20291_1857	1114	1248	1149
CDR20291_1858	1874	1858	1703
CDR20291_1859	11646	10833	8229
CDR20291_1860	8802	8345	6558
CDR20291_1861	16841	16398	12199
CDR20291_1862	4484	4725	3523
CDR20291_1863	3	5	12
CDR20291_1864	799	753	657
CDR20291_1865	1815	1769	1652
CDR20291_1866	5619	6029	6022
CDR20291_1867	1517	1470	1397
CDR20291_1868	432	421	371
CDR20291_1869	415	428	378
CDR20291_1870	93	102	90
CDR20291_1871	382	337	301
CDR20291_1872	299	276	203
CDR20291_1873	3209	3134	2532
CDR20291_1874	166	189	185
CDR20291_1875	217	238	213
CDR20291_1876	19016	19404	16598
CDR20291_1877	1679	1643	1565
CDR20291_1878	493	524	483
CDR20291_1879	513	519	531
CDR20291_1880	311	363	397
CDR20291_1881	3396	3305	3529
CDR20291_1882	527	528	513
CDR20291_1883	730	678	724
CDR20291_1884	389	410	370
CDR20291_1885	2058	2082	1970
CDR20291_1886	4279	4385	4445
CDR20291_1887	2777	2784	2650
CDR20291_1888	596	696	644
CDR20291_1889	383	381	379
CDR20291_1890	734	720	775
CDR20291_1891	3221	3208	3396
CDR20291_1892	1538	1468	1631
CDR20291_1893	2833	2666	3099
CDR20291_1894	747	731	686
CDR20291_1895	11403	11308	10902
CDR20291_1896	10263	9769	9721
CDR20291_1897	3217	3317	3618
CDR20291_1898	5417	4934	5372
CDR20291_1899	9341	8841	9398
CDR20291_1900	13230	12271	12407
CDR20291_1901	4281	4208	3772
CDR20291_1902	6765	6529	6151
CDR20291_1903	3722	3490	3271
CDR20291_1904	791	734	718
CDR20291_1905	31	13	23
CDR20291_1906	1334	1417	1202
CDR20291_1907	617	659	660
CDR20291_1908	998	1055	940
CDR20291_1909	1218	1251	1232
CDR20291_1910	4268	4202	3447
CDR20291_1911	1124	1174	1042
CDR20291_1912	905	933	800
CDR20291_1913	67	85	66
CDR20291_1914	297	260	308
CDR20291_1915	1237	1376	1397
CDR20291_1916	918	881	742
CDR20291_1917	130	115	124
CDR20291_1918	2149	2193	2387
CDR20291_1919	1017	969	964
CDR20291_1920	781	721	760
CDR20291_1921	577	666	618
CDR20291_1922	1298	1228	1201
CDR20291_1923	99	139	120
CDR20291_1924	1395	1514	1421
CDR20291_1925	23	20	17
CDR20291_1926	22	33	29
CDR20291_1927	605	649	607
CDR20291_1928	140	92	72
CDR20291_1929	34	48	38
CDR20291_1930	1049	1090	1072
CDR20291_1931	442	479	397
CDR20291_1932	1339	1382	1121
CDR20291_1933	36060	35727	36638
CDR20291_1934	1749	1690	1693
CDR20291_1935	1573	1442	1522
CDR20291_1936	972	1027	897
CDR20291_1937	3189	3191	2799
CDR20291_1938	856	880	696
CDR20291_1939	271	316	293
CDR20291_1940	1698	1729	1632
CDR20291_1941	1398	1396	1393
CDR20291_1942	5323	5578	5071
CDR20291_1943	130	142	112
CDR20291_1944	90	58	78
CDR20291_1945	41	30	33
CDR20291_1946	50	47	16
CDR20291_1947	38	25	20
CDR20291_1948	133	109	111
CDR20291_1949	441	436	556
CDR20291_1950	278	272	241
CDR20291_1951	633	667	686
CDR20291_1952	565	636	493
CDR20291_1953	569	553	536
CDR20291_1954	1030	939	1233
CDR20291_1955	12720	12423	11869
CDR20291_1956	988	957	1001
CDR20291_1957	1593	1569	1612
CDR20291_1958	352	369	348
CDR20291_1959	3819	3834	3454
CDR20291_1960	5491	5555	5481
CDR20291_1961	3036	2911	3092
CDR20291_1962	125	132	92
CDR20291_1963	14315	15013	13941
CDR20291_1964	3669	3723	3092
CDR20291_1965	2321	2314	2173
CDR20291_1966	25284	25366	23913
CDR20291_1967	6741	6795	7558
CDR20291_1968	4581	4494	4900
CDR20291_1969	4662	4862	4452
CDR20291_1970	2364	2454	2429
CDR20291_1971	1272	1232	1371
CDR20291_1972	924	953	1021
CDR20291_1973	3470	3448	3460
CDR20291_1974	852	813	1041
CDR20291_1975	22164	22565	18435
CDR20291_1976	4779	4721	4794
CDR20291_1977	1143	1028	1104
CDR20291_1978	614	598	549
CDR20291_1979	4858	4903	4005
CDR20291_1980	1358	1485	1525
CDR20291_1981	77	66	91
CDR20291_1982	109	182	163
CDR20291_1983	5067	5062	5572
CDR20291_1984	291	334	387
CDR20291_1985	221	249	261
CDR20291_1986	418	393	502
CDR20291_1987	85	79	73
CDR20291_1988	25	26	40
CDR20291_1989	107	143	179
CDR20291_1990	139	131	161
CDR20291_1991	211	261	362
CDR20291_1992	194	202	263
CDR20291_1993	282	316	306
CDR20291_1994	802	719	794
CDR20291_1995	117	123	105
CDR20291_1996	394	373	378
CDR20291_1997	150	164	223
CDR20291_1998	170	198	224
CDR20291_1999	4856	4951	4754
CDR20291_2000	1181	1228	1106
CDR20291_2001	2402	2554	2384
CDR20291_2002	739	695	682
CDR20291_2003	345	359	340
CDR20291_2004	149	152	161
CDR20291_2005	883	872	774
CDR20291_2006	13715	14423	12300
CDR20291_2007	1073	1169	940
CDR20291_2008	1503	1579	1264
CDR20291_2009	5488	5576	5218
CDR20291_2010	3969	3778	3268
CDR20291_2011	5491	4939	4393
CDR20291_2012	3130	2833	2655
CDR20291_2013	3901	3876	3391
CDR20291_2014	9177	9407	7350
CDR20291_2015	2325	2152	2070
CDR20291_2016	4032	3632	3765
CDR20291_2017	2701	2656	2579
CDR20291_2018	1272	1310	1260
CDR20291_2019	34	27	39
CDR20291_2020	8616	8482	8509
CDR20291_2021	5551	5380	5500
CDR20291_2022	6580	6632	7158
CDR20291_2023	34211	34015	26039
CDR20291_2024	2515	2425	2640
CDR20291_2025	5735	6156	5361
CDR20291_2026	4809	4886	4742
CDR20291_2027	14696	14379	11454
CDR20291_2028	175	163	127
CDR20291_2029	8535	8356	7374
CDR20291_2030	5927	6138	6669
CDR20291_2031	2546	2525	2623
CDR20291_2032	445	532	517
CDR20291_2033	0	0	0
CDR20291_2034	18566	19185	20720
CDR20291_2035	2020	2144	2188
CDR20291_2036	6486	6465	6046
CDR20291_2037	6263	6397	5656
CDR20291_2038	508	536	482
CDR20291_2039	644	617	691
CDR20291_2040	1318	1327	1089
CDR20291_2041	6397	6393	5958
CDR20291_2042	10257	10362	9589
CDR20291_2043	1726	1553	1475
CDR20291_2044	10134	9867	9456
CDR20291_2045	12424	12749	12170
CDR20291_2046	38225	37836	33933
CDR20291_2047	39533	38199	34828
CDR20291_2048	361	400	350
CDR20291_2049	285	328	305
CDR20291_2050	179	211	190
CDR20291_2051	176	183	170
CDR20291_2052	21159	21160	15898
CDR20291_2053	6569	6363	6313
CDR20291_2054	8396	8112	7761
CDR20291_2055	34098	33710	33527
CDR20291_2056	198	193	213
CDR20291_2057	13351	13435	11900
CDR20291_2058	13569	13767	13105
CDR20291_2059	1885	1913	1795
CDR20291_2060	18026	18114	17326
CDR20291_2061	17432	17407	16902
CDR20291_2062	8513	8385	9969
CDR20291_2063	3835	3645	4103
CDR20291_2064	2705	2738	2905
CDR20291_2065	124	104	113
CDR20291_2066	71	78	57
CDR20291_2067	85	80	58
CDR20291_2068	754	675	767
CDR20291_2069	1801	1710	2176
CDR20291_2070	4488	4839	4899
CDR20291_2071	3196	3040	2722
CDR20291_2072	3705	3587	4043
CDR20291_2073	686	705	666
CDR20291_2074	20170	21158	22987
CDR20291_2075	3321	3657	4252
CDR20291_2076	4513	4906	4781
CDR20291_2077	110960	107674	106549
CDR20291_2078	1655	1751	1646
CDR20291_2079	2255	2477	2212
CDR20291_2080	5004	4959	4392
CDR20291_2081	2965	2962	2908
CDR20291_2082	3227	3380	2847
CDR20291_2083	5152	5454	4182
CDR20291_2084	588	608	710
CDR20291_2085	3806	4181	3808
CDR20291_2086	5588	5353	5217
CDR20291_2087	7886	7758	7009
CDR20291_2088	1238	1076	1104
CDR20291_2089	395	440	373
CDR20291_2090	369	464	325
CDR20291_2091	144	127	127
CDR20291_2092	8430	8021	8237
CDR20291_2093	2122	2104	2216
CDR20291_2094	6274	6141	6287
CDR20291_2095	1150	1115	1164
CDR20291_2096	2668	2361	2670
CDR20291_2097	351	326	330
CDR20291_2098	486	441	338
CDR20291_2099	11290	11559	10227
CDR20291_2100	1459	1463	1301
CDR20291_2101	15453	16365	16992
CDR20291_2102	416	369	409
CDR20291_2103	41	27	54
CDR20291_2104	39	39	26
CDR20291_2105	25	36	33
CDR20291_2106	0	0	2
CDR20291_2107	24	29	20
CDR20291_2108	46	49	30
CDR20291_2109	2988	3000	3115
CDR20291_2110	3025	3199	3170
CDR20291_2111	1029	982	910
CDR20291_2112	8085	8046	7636
CDR20291_2113	3119	3062	2839
CDR20291_2114	1307	1183	1253
CDR20291_2115	1082	1086	1043
CDR20291_2116	11733	11930	11294
CDR20291_2117	10036	10351	8552
CDR20291_2118	10059	10312	7778
CDR20291_2119	1022	1114	794
CDR20291_2120	2193	2313	2204
CDR20291_2121	148	102	151
CDR20291_2122	95	118	115
CDR20291_2123	1691	1661	1725
CDR20291_2124	654	681	755
CDR20291_2125	1989	2124	2247
CDR20291_2126	7256	7311	7276
CDR20291_2127	5135	5233	5196
CDR20291_2128	294	288	207
CDR20291_2129	238	272	293
CDR20291_2130	210	192	307
CDR20291_2131	95	105	137
CDR20291_2132	181	219	259
CDR20291_2133	1722	1665	1442
CDR20291_2134	2879	2766	2431
CDR20291_2135	1910	1923	1824
CDR20291_2136	917	970	931
CDR20291_2137	530	511	487
CDR20291_2138	6492	6901	6532
CDR20291_2139	2182	2213	2298
CDR20291_2140	1405	1570	1393
CDR20291_2141	1198	1114	1026
CDR20291_2142	2044	2107	1610
CDR20291_2143	867	950	840
CDR20291_2144	17972	17856	16556
CDR20291_2145	17	24	27
CDR20291_2146	405	397	385
CDR20291_2147	554	617	606
CDR20291_2148	2182	2214	2280
CDR20291_2149	1131	1239	1289
CDR20291_2150	2728	2643	2348
CDR20291_2151	5243	5505	6733
CDR20291_2152	4459	4569	4563
CDR20291_2153	1494	1407	1364
CDR20291_2154	1953	1811	1689
CDR20291_2155	5376	5193	4992
CDR20291_2156	298	332	309
CDR20291_2157	4167	4159	4241
CDR20291_2158	1097	1030	1202
CDR20291_2159	0	0	0
CDR20291_2160	30700	30495	31076
CDR20291_2161	8145	7949	8503
CDR20291_2162	28792	29243	26930
CDR20291_2163	1939	1675	1730
CDR20291_2164	324	283	339
CDR20291_2165	1828	1925	1786
CDR20291_2166	285	294	272
CDR20291_2167	1315	1482	1523
CDR20291_2168	335	313	349
CDR20291_2169	2755	2549	2844
CDR20291_2170	1019	953	1055
CDR20291_2171	871	813	661
CDR20291_2172	2545	2412	2568
CDR20291_2173	4470	4302	4472
CDR20291_2174	3593	3862	3536
CDR20291_2175	85	105	75
CDR20291_2176	36	32	28
CDR20291_2177	68	55	74
CDR20291_2178	88	95	106
CDR20291_2179	13	3	5
CDR20291_2180	14	7	10
CDR20291_2181	153	198	145
CDR20291_2182	158	183	160
CDR20291_2183	1483	1339	1201
CDR20291_2184	2542	2731	2633
CDR20291_2185	113	92	100
CDR20291_2186	43	24	20
CDR20291_2187	1374	1379	1299
CDR20291_2188	732	660	726
CDR20291_2189	2	0	1
CDR20291_2190	2	7	3
CDR20291_2191	401	450	370
CDR20291_2192	0	0	0
CDR20291_2193	3	0	0
CDR20291_2194	543	514	476
CDR20291_2195	235	254	233
CDR20291_2196	174	146	197
CDR20291_2197	123	122	182
CDR20291_2199	2036	2174	2399
CDR20291_2200	1604	1561	1673
CDR20291_2201	997	1060	1002
CDR20291_2202	703	727	743
CDR20291_2203	888	936	963
CDR20291_2204	49	43	81
CDR20291_2205	249	284	195
CDR20291_2206	386	378	335
CDR20291_2207	14954	15130	13364
CDR20291_2208	3651	3626	3453
CDR20291_2209	1687	1682	1543
CDR20291_2210	42244	42743	39695
CDR20291_2211	28009	28589	26432
CDR20291_2212	635	639	1582
CDR20291_2213	725	740	1680
CDR20291_2214	2024	1896	4313
CDR20291_2215	273	278	567
CDR20291_2216	538	604	1038
CDR20291_2217	7019	6830	7275
CDR20291_2218	10723	10745	9573
CDR20291_2219	2640	2513	1801
CDR20291_2220	7590	7327	13531
CDR20291_2221	1980	1996	3638
CDR20291_2222	12347	11836	21282
CDR20291_2223	11220	11299	19917
CDR20291_2224	32422	33508	31223
CDR20291_2225	5350	5052	5162
CDR20291_2226	2941	2834	2654
CDR20291_2227	6745	6577	7356
CDR20291_2228	7954	7996	9176
CDR20291_2229	492	500	566
CDR20291_2230	9497	9737	11680
CDR20291_2231	8933	8724	10757
CDR20291_2232	8591	8226	10918
CDR20291_2233	5671	5272	7402
CDR20291_2234	3603	3645	3623
CDR20291_2235	508	488	505
CDR20291_2236	3287	3208	4122
CDR20291_2237	1375	1486	2274
CDR20291_2238	1555	1607	3036
CDR20291_2239	2755	2930	4357
CDR20291_2240	0	0	0
CDR20291_2241	3059	3077	6790
CDR20291_2242	501	473	1296
CDR20291_2243	3206	3090	8564
CDR20291_2244	650	713	1788
CDR20291_2245	1302	1242	1206
CDR20291_2246	2162	2161	2097
CDR20291_2247	3699	3755	3647
CDR20291_2248	11309	11122	10586
CDR20291_2249	8056	7713	7189
CDR20291_2250	4997	5118	4827
CDR20291_2251	676	679	596
CDR20291_2252	25981	25980	24005
CDR20291_2253	6156	6123	5758
CDR20291_2254	16459	16501	14236
CDR20291_2255	971	878	819
CDR20291_2256	6321	6456	6560
CDR20291_2257	591	574	556
CDR20291_2258	891	865	802
CDR20291_2259	609	605	575
CDR20291_2260	918	913	817
CDR20291_2261	75	65	89
CDR20291_2262	65	77	44
CDR20291_2263	3971	4039	3807
CDR20291_2264	2400	2492	2738
CDR20291_2265	2599	2713	2898
CDR20291_2266	3729	4219	4374
CDR20291_2267	362	408	492
CDR20291_2268	1737	1785	2367
CDR20291_2269	1247	1381	1821
CDR20291_2270	8215	7733	7573
CDR20291_2271	5122	4280	4276
CDR20291_2272	3598	3220	2907
CDR20291_2273	696	701	672
CDR20291_2274	409	396	423
CDR20291_2275	1373	1412	1605
CDR20291_2276	4542	4355	4724
CDR20291_2277	2358	2476	2732
CDR20291_2278	6262	6292	5927
CDR20291_2279	12828	12321	11080
CDR20291_2280	5968	5952	5788
CDR20291_2281	29	33	29
CDR20291_2282	275	272	302
CDR20291_2283	7069	7049	6830
CDR20291_2284	2090	2030	1997
CDR20291_2285	14	17	26
CDR20291_2286	3958	4141	4018
CDR20291_2287	2401	2160	1800
CDR20291_2288	2268	2178	1929
CDR20291_2289	1	5	1
CDR20291_2290	0	5	4
CDR20291_2291	58	62	58
CDR20291_2292	5288	5296	5499
CDR20291_2293	2962	3134	3180
CDR20291_2294	7657	7549	6179
CDR20291_2295	1967	1995	2058
CDR20291_2296	4950	4932	4820
CDR20291_2297	15220	15216	14501
CDR20291_2298	6206	6127	6102
CDR20291_2299	655	695	528
CDR20291_2300	45	29	44
CDR20291_2301	20823	21284	22140
CDR20291_2302	10352	10114	10834
CDR20291_2303	8031	7874	8224
CDR20291_2304	86	70	72
CDR20291_2305	2	6	3
CDR20291_2306	6	5	5
CDR20291_2307	39	29	44
CDR20291_2308	41	53	74
CDR20291_2309	22	17	46
CDR20291_2310	259	241	220
CDR20291_2311	123	125	141
CDR20291_2312	252	271	303
CDR20291_2313	107	87	97
CDR20291_2314	75	80	74
CDR20291_2315	46	63	68
CDR20291_2316	54	44	38
CDR20291_2317	75	67	96
CDR20291_2318	11	9	24
CDR20291_2319	24	30	38
CDR20291_2320	24	63	58
CDR20291_2321	0	2	0
CDR20291_2322	5829	5810	5605
CDR20291_2323	469	455	448
CDR20291_2324	45916	45359	44252
CDR20291_2325	16224	16121	16406
CDR20291_2326	5437	5493	5750
CDR20291_2327	2967	3003	2960
CDR20291_2328	15148	14619	14610
CDR20291_2329	7714	7134	7731
CDR20291_2330	1927	1982	2003
CDR20291_2331	2031	1828	1993
CDR20291_2332	2160	2255	2462
CDR20291_2333	2749	2838	2490
CDR20291_2334	1896	1867	1662
CDR20291_2335	7	1	1
CDR20291_2336	12836	13749	19199
CDR20291_2337	92	112	88
CDR20291_2338	32615	34041	33484
CDR20291_2339	5968	6086	5936
CDR20291_2340	3678	3783	4124
CDR20291_2341	4939	5038	4511
CDR20291_2342	2650	2609	2255
CDR20291_2343	3008	3045	2750
CDR20291_2344	3991	3805	4264
CDR20291_2345	1139	1031	1242
CDR20291_2346	1821	1671	2027
CDR20291_2347	1314	1214	1592
CDR20291_2348	824	822	972
CDR20291_2349	4255	4104	3965
CDR20291_2350	1362	1309	1025
CDR20291_2351	6499	6923	6576
CDR20291_2352	5628	5392	5594
CDR20291_2353	24467	25595	25677
CDR20291_2354	64615	65563	64964
CDR20291_2355	11583	11879	12091
CDR20291_2356	18374	18599	18554
CDR20291_2357	1245	1048	1051
CDR20291_2358	3497	3773	3326
CDR20291_2359	2581	2508	2471
CDR20291_2360	18266	18640	14254
CDR20291_2361	23	23	23
CDR20291_2362	293	284	276
CDR20291_2363	63	76	78
CDR20291_2364	970	1023	1153
CDR20291_2365	683	712	621
CDR20291_2366	11782	12362	12581
CDR20291_2367	2285	2238	1794
CDR20291_2368	0	0	0
CDR20291_2369	11959	11433	11144
CDR20291_2370	7930	7425	7086
CDR20291_2371	730	754	579
CDR20291_2372	2877	3010	2545
CDR20291_2373	9909	10604	10164
CDR20291_2374	2225	2282	2275
CDR20291_2375	758	770	858
CDR20291_2376	3698	3707	3550
CDR20291_2377	283	287	310
CDR20291_2378	159	172	163
CDR20291_2379	351	376	460
CDR20291_2380	48	40	53
CDR20291_2381	46	41	59
CDR20291_2382	259	205	307
CDR20291_2383	78	86	103
CDR20291_2384	5124	5118	4943
CDR20291_2385	13105	13126	12430
CDR20291_2386	10161	10065	9789
CDR20291_2387	6755	7075	6526
CDR20291_2388	4309	4415	4254
CDR20291_2389	12	20	18
CDR20291_2390	13969	13719	12590
CDR20291_2391	153	132	142
CDR20291_2392	3637	3680	3131
CDR20291_2393	2699	2754	2685
CDR20291_2394	2051	2119	2103
CDR20291_2395	1215	1359	1268
CDR20291_2396	973	992	974
CDR20291_2397	1416	1401	1207
CDR20291_2398	3689	3701	3205
CDR20291_2399	2260	2353	2173
CDR20291_2400	3139	3096	2861
CDR20291_2401	783	907	838
CDR20291_2402	500	479	494
CDR20291_2403	177	130	170
CDR20291_2404	122	115	107
CDR20291_2405	17047	17601	18571
CDR20291_2406	28468	28749	31435
CDR20291_2407	3682	3997	3700
CDR20291_2408	5883	5839	5396
CDR20291_2409	5071	5245	5246
CDR20291_2410	32456	33873	30022
CDR20291_2411	2962	2967	2947
CDR20291_2412	2341	2253	2393
CDR20291_2413	2469	2437	2522
CDR20291_2414	1225	1132	1071
CDR20291_2415	16767	16449	15406
CDR20291_2416	215	226	232
CDR20291_2417	1470	1651	1560
CDR20291_2418	617	634	597
CDR20291_2419	1608	1646	1719
CDR20291_2420	2141	2007	2061
CDR20291_2421	344	361	407
CDR20291_2422	641	606	643
CDR20291_2423	488	443	542
CDR20291_2424	2198	2225	2022
CDR20291_2425	872	819	982
CDR20291_2426	1884	1912	1867
CDR20291_2427	4600	4418	4372
CDR20291_2428	17126	17788	15055
CDR20291_2429	2079	2023	1896
CDR20291_2430	1952	1752	1720
CDR20291_2431	1162	1058	948
CDR20291_2432	2928	2997	2644
CDR20291_2433	879	925	790
CDR20291_2434	36740	35474	31810
CDR20291_2435	10223	10478	8288
CDR20291_2436	8016	8031	6294
CDR20291_2437	28692	29446	23685
CDR20291_2438	703	819	978
CDR20291_2439	1298	1395	1626
CDR20291_2440	96	102	125
CDR20291_2441	1982	1873	2738
CDR20291_2442	4578	4714	4761
CDR20291_2443	2831	2722	2703
CDR20291_2444	3553	3325	3229
CDR20291_2445	12144	11886	12107
CDR20291_2446	27759	27520	26613
CDR20291_2447	2237	2190	2396
CDR20291_2448	2848	3227	3360
CDR20291_2449	235	194	148
CDR20291_2450	1526	1647	1559
CDR20291_2451	781	770	819
CDR20291_2452	27	61	45
CDR20291_2453	48	45	69
CDR20291_2454	195	184	175
CDR20291_2455	352	325	389
CDR20291_2456	1645	1569	1553
CDR20291_2457	284	304	331
CDR20291_2458	2827	2726	2765
CDR20291_2459	1232	1234	1144
CDR20291_2460	6657	6691	6265
CDR20291_2461	7582	7765	7586
CDR20291_2462	4827	4866	4726
CDR20291_2463	1145	1131	1118
CDR20291_2464	16305	16800	16843
CDR20291_2465	3899	4013	3686
CDR20291_2466	4348	4429	4111
CDR20291_2467	3475	3498	3295
CDR20291_2468	7774	8042	8031
CDR20291_2469	3981	3875	3395
CDR20291_2470	7554	7220	6909
CDR20291_2471	2804	2698	2641
CDR20291_2472	10065	9764	8768
CDR20291_2473	16203	16066	15270
CDR20291_2474	2194	2164	2150
CDR20291_2475	3626	3321	3206
CDR20291_2476	4002	3776	3905
CDR20291_2477	3440	3452	3498
CDR20291_2478	7694	7971	8824
