gene	norm_1	norm_2	norm_3
OG1RF_12224	76306	75035	76451
OG1RF_12227	12698	12519	12411
OG1RF_12229	15066	16419	16489
OG1RF_12230	3988	4543	4641
OG1RF_12233	19443	17592	16927
OG1RF_12235	562	506	510
OG1RF_12236	145	173	171
OG1RF_12238	22647	21858	21094
OG1RF_12241	1525	1519	1441
OG1RF_12242	3446	3634	3568
OG1RF_12245	7544	7900	7618
OG1RF_12246	2381	2506	2498
OG1RF_12249	2025	2239	1999
OG1RF_12250	27	45	47
OG1RF_12251	136	170	136
OG1RF_12252	331	306	291
OG1RF_12253	1057	1150	1233
OG1RF_12254	10208	10102	10463
OG1RF_12257	161	159	173
OG1RF_12258	252	304	251
OG1RF_12259	271	305	266
OG1RF_12260	162	182	162
OG1RF_12261	51	46	42
OG1RF_12262	27	22	19
OG1RF_12263	297	223	246
OG1RF_12264	4223	4305	4232
OG1RF_12266	198	141	133
OG1RF_12267	1541	1690	1819
OG1RF_12268	568	647	641
OG1RF_12269	1245	1309	1328
OG1RF_12270	197	209	204
OG1RF_12272	129	116	103
OG1RF_12273	1196	1239	1201
OG1RF_12274	98	99	72
OG1RF_12276	4728	5064	5002
OG1RF_12277	913	964	998
OG1RF_12280	42	46	43
OG1RF_12281	3321	3573	3419
OG1RF_12282	1321	1404	1440
OG1RF_12283	2692	2696	2684
OG1RF_12284	27702	27525	27478
OG1RF_12286	3673	3592	3630
OG1RF_12287	6426	6611	6598
OG1RF_12288	145	143	122
OG1RF_12289	72	75	76
OG1RF_12291	353	398	362
OG1RF_12292	208	164	189
OG1RF_12293	5716	6157	6310
OG1RF_12296	2971	2908	2945
OG1RF_12298	16107	16098	15397
OG1RF_12299	937	896	904
OG1RF_12300	238	266	253
OG1RF_12301	1263	1313	1275
OG1RF_12302	4236	4429	4080
OG1RF_12303	1627	1867	1698
OG1RF_12304	4740	4537	4750
OG1RF_12306	13947	14287	13527
OG1RF_12307	12115	12523	12284
OG1RF_12308	5328	5313	5324
OG1RF_12310	8022	7909	7587
OG1RF_12312	414	408	359
OG1RF_12313	247	291	244
OG1RF_12315	20	34	18
OG1RF_12317	60	81	83
OG1RF_12318	476	480	478
OG1RF_12319	408	406	422
OG1RF_12320	2549	2775	2664
OG1RF_12322	4679	5372	5161
OG1RF_12323	4739	4653	4306
OG1RF_12324	4484	4501	4568
OG1RF_12325	4080	4123	4346
OG1RF_12326	6517	6626	6788
OG1RF_12328	2271	2394	2094
OG1RF_12330	3101	3242	3151
OG1RF_12331	10674	12334	12068
OG1RF_12337	11918	11416	11521
OG1RF_12338	4014	4061	4171
OG1RF_12339	29900	30228	31614
OG1RF_12341	1015	999	1058
OG1RF_12343	8036	7968	8081
OG1RF_12344	0	7	0
OG1RF_12345	6555	6854	6847
OG1RF_12346	254	207	202
OG1RF_12347	5000	5525	5356
OG1RF_12348	4423	5077	4786
OG1RF_12350	841	815	952
OG1RF_12351	1106	984	875
OG1RF_12352	651	563	546
OG1RF_12353	884	798	863
OG1RF_12354	1503	1372	1381
OG1RF_12355	2957	3301	3138
OG1RF_12356	332	338	316
OG1RF_12359	14126	14342	14205
OG1RF_12361	3983	3830	4094
OG1RF_12363	16088	15333	15996
OG1RF_12366	11205	10245	10148
OG1RF_12367	3381	2967	3177
OG1RF_12368	3298	3078	3153
OG1RF_12369	3275	2962	3264
OG1RF_12370	3603	3543	3577
OG1RF_12374	102642	102214	102262
OG1RF_12376	798	691	746
OG1RF_12377	1139	1218	1200
OG1RF_12378	468	495	482
OG1RF_12379	249	275	266
OG1RF_12384	84119	83389	82788
OG1RF_12392	31499	32052	31955
OG1RF_12393	9091	8738	8015
OG1RF_12394	10280	10005	10256
OG1RF_12395	748	705	737
OG1RF_12396	2130	2262	2298
OG1RF_12404	180	231	139
OG1RF_12406	2929	2955	2900
OG1RF_12407	1017	1067	1173
OG1RF_12408	3692	3918	3889
OG1RF_12409	576	606	675
OG1RF_12411	1016	973	1039
OG1RF_12412	241	264	290
OG1RF_12413	447	450	524
OG1RF_12414	3844	3640	3842
OG1RF_12415	621	550	553
OG1RF_12416	109	97	116
OG1RF_12417	25247	25337	24909
OG1RF_12418	20723	20876	20845
OG1RF_12421	1019	1168	1150
OG1RF_12422	862	995	957
OG1RF_12424	10	5	14
OG1RF_12427	307	269	214
OG1RF_12428	2489	2563	2234
OG1RF_12429	28	63	47
OG1RF_12430	1	1	0
OG1RF_12436	2115	2089	2107
OG1RF_12437	18028	17195	17824
OG1RF_12441	52117	51523	50342
OG1RF_12442	1263	1486	1396
OG1RF_12443	2239	2433	2549
OG1RF_12444	2817	3237	3144
OG1RF_12445	6114	6314	6584
OG1RF_12447	1055	1060	1130
OG1RF_12448	423	399	449
OG1RF_12449	6634	6686	6961
OG1RF_12450	1627	1666	1751
OG1RF_12451	2682	2423	2471
OG1RF_12453	2939	2744	2786
OG1RF_12455	320	271	284
OG1RF_12456	15910	15319	16518
OG1RF_12457	0	0	0
OG1RF_12458	5984	6711	6622
OG1RF_12464	1764	2031	2066
OG1RF_12465	506	613	633
OG1RF_12466	516	645	647
OG1RF_12467	627	708	670
OG1RF_12470	1018	859	816
OG1RF_12471	4	4	2
OG1RF_12472	1531	1252	1299
OG1RF_12473	8282	7908	8072
OG1RF_12474	7115	6867	6893
OG1RF_12475	6491	6122	6352
OG1RF_12476	173	138	159
OG1RF_12477	214	168	144
OG1RF_12478	358	353	353
OG1RF_12479	395	398	364
OG1RF_12480	6288	6119	6207
OG1RF_12481	8520	7525	8528
OG1RF_12482	0	0	0
OG1RF_12483	0	0	0
OG1RF_12484	5756	5800	5761
OG1RF_12485	63364	66139	67253
OG1RF_12489	3579	3840	3741
OG1RF_12496	1900	1913	1639
OG1RF_12497	112	121	115
OG1RF_12499	4821	5033	5111
OG1RF_12500	3680	3549	3639
OG1RF_12501	16	25	15
OG1RF_12502	3550	3679	3664
OG1RF_12503	2283	2493	2408
OG1RF_12505	15896	15867	16505
OG1RF_12506	978	899	818
OG1RF_12508	33819	32855	31188
OG1RF_12509	147836	144882	142386
OG1RF_12511	3655	3680	3629
OG1RF_12512	6726	6987	6861
OG1RF_12520	1567	1637	1578
OG1RF_12521	4857	5091	4967
OG1RF_12522	3029	3333	3215
OG1RF_12523	1118	1153	1211
OG1RF_12524	469	464	547
OG1RF_12525	681	689	667
OG1RF_12526	24837	25344	24967
OG1RF_12527	22222	22678	22408
OG1RF_12528	10671	11109	10849
OG1RF_12529	8854	9283	8919
OG1RF_12533	555	479	549
OG1RF_12534	1865	1954	1915
OG1RF_12535	7890	8167	8178
OG1RF_12536	13998	14448	14745
OG1RF_12539	18585	19245	18573
OG1RF_12540	23603	23890	23464
OG1RF_12542	856	889	909
OG1RF_12546	7671	7674	7603
OG1RF_12548	2	0	0
OG1RF_12550	121	146	111
OG1RF_12552	153	141	178
OG1RF_12555	127	128	133
OG1RF_12558	2397	2292	2256
OG1RF_12559	0	0	0
OG1RF_12568	136	113	137
OG1RF_12570	1875	1571	1481
OG1RF_12571	1460	1276	1225
OG1RF_12572	2401	2614	2239
OG1RF_12573	3230	3521	3301
OG1RF_12574	8109	8388	8376
OG1RF_12575	23738	23282	23731
OG1RF_12579	0	5	1
OG1RF_12556	40453	39250	39106
OG1RF_12545	12421	12447	12299
OG1RF_11146	5228	5832	5218
OG1RF_12403	143	214	126
OG1RF_12147	26298	25855	25729
OG1RF_11696	56911	56589	56913
OG1RF_11692	61717	52871	51100
OG1RF_10055	32362	30725	29447
OG1RF_11701	66528	55759	52533
OG1RF_10496	80690	75168	74153
OG1RF_11702	14863	12612	11404
OG1RF_10247	1519	1452	1496
OG1RF_10397	11948	12163	11961
OG1RF_10480	2260	2438	2202
OG1RF_10597	538	526	546
OG1RF_10917	5368	5183	5179
OG1RF_11754	635	667	661
OG1RF_12360	4669	4704	4837
OG1RF_11548	55	84	46
OG1RF_11590	353	398	394
OG1RF_11592	365	383	362
OG1RF_11591	820	887	907
OG1RF_11705	5312	5444	5612
OG1RF_11941	460	501	443
OG1RF_10042	80706	77604	77328
OG1RF_12018	173	224	198
OG1RF_12191	11262	11466	11091
OG1RF_11932	44399	44262	44547
OG1RF_11840	20360	18132	17962
OG1RF_11839	70045	63978	63234
OG1RF_11974	2421	2522	2517
OG1RF_12391	39007	39101	39509
OG1RF_10782	101559	100001	100492
OG1RF_12405	117	167	113
OG1RF_12490	7122	7634	7301
OG1RF_12519	19696	20489	19142
OG1RF_10141	99739	95737	95368
OG1RF_12034	5623	6199	6185
OG1RF_11458	44058	43830	43863
OG1RF_12214	24753	24713	24262
OG1RF_12006	75539	71366	64870
OG1RF_12007	5853	5434	4831
OG1RF_11077	23779	22323	21866
OG1RF_12357	35592	35729	36238
OG1RF_11519	157	177	176
OG1RF_11520	113	151	132
OG1RF_10807	277	331	323
OG1RF_12002	3787	3957	3862
OG1RF_10115	101829	103312	103658
OG1RF_12538	40747	44558	42979
OG1RF_11860	3574	3479	3529
OG1RF_11862	1603	1604	1649
OG1RF_10006	104221	100856	101176
OG1RF_11330	107822	103514	105293
OG1RF_10005	52484	50983	51537
OG1RF_11075	7771	7534	7665
OG1RF_12513	22986	22724	22986
OG1RF_12434	41645	41069	40305
OG1RF_11703	18028	18304	18111
OG1RF_10912	4538	4607	4571
OG1RF_11681	1745	1796	1936
OG1RF_11633	34612	32268	32818
OG1RF_10425	4132	4036	4002
OG1RF_10716	19153	18767	18444
OG1RF_11398	5909	6306	6400
OG1RF_12491	79	71	90
OG1RF_11877	8252	8593	8548
OG1RF_12123	22315	21911	22315
OG1RF_11853	27579	28253	28688
OG1RF_10790	524	590	641
OG1RF_11460	16565	16591	16986
OG1RF_10208	12976	13096	13008
OG1RF_11076	48122	47063	44250
OG1RF_10210	16276	17241	16771
OG1RF_11358	27778	28084	27475
OG1RF_11359	8519	8487	8494
OG1RF_12305	8834	9051	9315
OG1RF_11269	39203	37895	35925
OG1RF_10081	10	9	9
OG1RF_11960	322	308	279
OG1RF_10313	513	527	631
OG1RF_10736	122297	115296	118091
OG1RF_11504	17702	18377	18179
OG1RF_10173	9900	9556	9937
OG1RF_11043	134202	133711	132258
OG1RF_10641	53415	50690	49045
OG1RF_11785	411	420	412
OG1RF_11786	152	149	130
OG1RF_11788	263	257	247
OG1RF_11787	233	247	207
OG1RF_11782	73	76	69
OG1RF_11783	40	39	55
OG1RF_11784	28	24	37
OG1RF_10258	11314	10990	10579
OG1RF_11675	12613	12673	12338
OG1RF_10715	17816	17602	17189
OG1RF_10050	7717	7760	7521
OG1RF_10041	9671	9504	9666
OG1RF_11314	8188	9168	9226
OG1RF_10312	411	459	402
OG1RF_10663	12858	13193	13135
OG1RF_12210	13484	13868	13319
OG1RF_11556	88	107	96
OG1RF_11555	127	126	129
OG1RF_11515	1281	1186	1121
OG1RF_10434	160	153	130
OG1RF_11516	1165	1088	1021
OG1RF_10751	123	156	115
OG1RF_10456	1029	1138	1247
OG1RF_11560	3522	3442	3603
EBG00001209382	0	0	0
OG1RF_10199	124171	122052	124746
OG1RF_10373	984	899	834
OG1RF_11790	60661	59893	59844
OG1RF_10889	8752	8411	9128
OG1RF_12342	4691	4819	4873
OG1RF_10534	124122	122683	121327
OG1RF_11513	79	56	43
OG1RF_10017	22942	22902	21672
OG1RF_11298	11876	12016	12357
OG1RF_11459	10946	11096	11514
OG1RF_12212	14900	14953	14248
OG1RF_11719	642	637	598
OG1RF_11199	1197	1282	1068
OG1RF_10213	1156	1507	1345
OG1RF_11977	9499	9643	9199
OG1RF_10459	53787	53170	52087
OG1RF_12049	9433	9425	9446
OG1RF_10307	17481	17782	17579
OG1RF_11144	31764	37147	37441
OG1RF_11373	9	13	9
OG1RF_10381	3165	3275	3359
OG1RF_12105	28406	27928	28303
OG1RF_12461	155	241	128
OG1RF_12460	909	1055	807
OG1RF_11434	6126	6169	6314
OG1RF_10954	15195	15007	14164
OG1RF_11221	7595	8705	8540
OG1RF_10255	16780	17570	17597
OG1RF_10212	91951	92455	91843
OG1RF_12462	2924	3020	3008
OG1RF_12463	5756	6508	5931
OG1RF_10533	38056	40590	40622
OG1RF_10846	1358	1346	1373
OG1RF_12240	283	302	312
OG1RF_12433	10663	10647	10453
OG1RF_11138	1491	1676	1562
OG1RF_11318	828	806	842
OG1RF_10817	961	1015	949
OG1RF_10026	101	80	89
OG1RF_10027	81	92	77
OG1RF_10018	36764	34296	33495
OG1RF_10019	141632	131432	128002
OG1RF_10547	627	538	550
OG1RF_10020	78347	74673	72993
OG1RF_10683	1050	1131	1018
OG1RF_11740	18307	18925	18969
OG1RF_12495	1650	1931	1855
OG1RF_12532	605	569	618
OG1RF_10978	358	352	308
OG1RF_12561	6058	5640	5754
OG1RF_11443	6143	6751	6599
OG1RF_11442	8717	9779	9433
OG1RF_12220	36987	37824	36775
OG1RF_12046	15388	16281	16047
OG1RF_10330	24895	24308	24963
OG1RF_10335	35524	33447	34313
OG1RF_10333	42667	40149	41122
OG1RF_10331	30490	29092	29151
OG1RF_10332	30875	29395	30161
OG1RF_10334	21050	19719	20529
OG1RF_10233	868	787	809
OG1RF_10657	97891	98278	98081
OG1RF_11484	1855	1965	1866
OG1RF_11917	5255	5257	5349
OG1RF_10517	44151	45349	44399
OG1RF_11918	9534	9648	9816
OG1RF_11916	9172	9336	9190
OG1RF_10666	3715	3745	3842
OG1RF_11074	9801	9448	9460
OG1RF_11140	9834	9926	9533
OG1RF_12038	29704	29223	29644
OG1RF_11704	11129	10971	10829
OG1RF_10294	2014	2061	1984
OG1RF_10297	75	259	56
OG1RF_12217	8898	9013	8869
OG1RF_11182	96	117	64
OG1RF_11184	58	44	42
OG1RF_11181	131	159	147
OG1RF_11186	182	220	172
OG1RF_11187	140	153	169
OG1RF_10362	3090	3158	3215
OG1RF_10264	3	3	8
OG1RF_10722	31105	32314	33204
OG1RF_10725	30530	31831	32223
OG1RF_11738	35578	35229	36626
OG1RF_10721	18042	18677	18854
OG1RF_12333	12296	12528	12872
OG1RF_12332	7248	7718	7845
OG1RF_12420	30567	30149	29289
OG1RF_11201	1703	1613	1610
OG1RF_11394	8122	8533	8203
OG1RF_12432	1237	1400	1329
OG1RF_10995	599	514	551
OG1RF_11962	261	269	239
OG1RF_10292	5038	5287	5452
OG1RF_10296	514	2014	329
OG1RF_10298	1195	1921	1190
OG1RF_12063	27879	27281	27276
OG1RF_10946	19963	19553	20254
OG1RF_11983	56688	54947	56272
OG1RF_12097	11790	11847	11770
OG1RF_11573	51506	51095	50224
OG1RF_10726	20806	19671	20651
OG1RF_10399	25371	25786	25549
OG1RF_11964	16464	17552	17410
OG1RF_10727	21496	20421	20516
OG1RF_10899	8738	8911	9099
OG1RF_10344	1562	1564	1452
OG1RF_11867	366	362	389
OG1RF_10607	7659	7791	7668
OG1RF_11192	58653	58348	59687
OG1RF_12256	4281	4593	4653
OG1RF_12435	43079	43297	43191
OG1RF_12072	7739	7717	7825
OG1RF_10630	11198	11360	11581
OG1RF_10631	6275	6569	6243
OG1RF_12547	5011	5023	4892
OG1RF_12174	17114	16734	17031
OG1RF_10622	0	0	0
OG1RF_12000	18228	17628	17797
OG1RF_11088	35415	37362	37102
OG1RF_12314	279	255	221
OG1RF_10351	5309	6031	5996
OG1RF_10239	13050	12377	12464
OG1RF_11305	8592	9225	9524
OG1RF_11660	46892	45115	46379
OG1RF_12510	223468	219385	219776
OG1RF_10769	1166	1175	1140
OG1RF_10668	15716	15746	16096
OG1RF_11445	8738	8637	8885
OG1RF_10288	175323	191657	189876
OG1RF_10369	4027	4479	4258
OG1RF_11699	98269	89620	90787
OG1RF_11940	1718	1891	1878
OG1RF_11136	1005	968	868
OG1RF_10983	2935	3149	2898
OG1RF_12115	42464	46331	46929
OG1RF_10356	52983	54111	53896
OG1RF_10355	25437	26079	25009
OG1RF_12116	10535	11393	11426
OG1RF_10358	2673	2570	2592
OG1RF_10357	3899	3853	3966
OG1RF_11206	3662	3885	3797
OG1RF_10609	10240	10358	10123
OG1RF_12216	3627	3468	3429
OG1RF_10102	1040	1329	1021
OG1RF_11544	917	786	838
OG1RF_10932	13644	13539	13601
OG1RF_10238	8994	8832	8540
OG1RF_11939	10995	11035	11603
OG1RF_12065	13409	13223	13619
OG1RF_11177	400	372	390
OG1RF_11040	50489	48852	48787
OG1RF_10711	16863	17348	17393
OG1RF_12092	23501	22495	22166
OG1RF_12265	3915	3999	3912
OG1RF_12562	14219	13332	13163
OG1RF_nc10015	0	0	0
OG1RF_10220	1021	993	1024
OG1RF_10338	4812	4867	4520
OG1RF_10634	29794	29853	30862
OG1RF_11502	3356	3744	3627
OG1RF_10636	48158	49693	50009
OG1RF_10637	49091	49735	50269
OG1RF_10638	58235	57588	58704
OG1RF_10639	55996	56912	56813
OG1RF_10595	36138	35262	36089
OG1RF_12013	2465	2517	2733
OG1RF_10594	16062	16021	16223
OG1RF_10593	27863	27329	27786
OG1RF_10592	22933	23094	23263
OG1RF_10179	401	374	422
OG1RF_12215	41281	40883	41338
OG1RF_11367	558	688	641
OG1RF_11876	17107	16826	16724
OG1RF_12543	23722	24235	23613
OG1RF_11331	64794	61485	63192
OG1RF_11019	22657	23002	23612
OG1RF_10925	52718	53153	52381
OG1RF_11450	57645	56513	56828
OG1RF_10417	18647	19677	19126
OG1RF_10724	73248	74171	74818
OG1RF_11797	22399	24783	23942
OG1RF_10287	25082	24452	24171
OG1RF_10458	45035	43789	44488
OG1RF_11141	18880	23109	23977
OG1RF_11142	19273	22776	23895
OG1RF_10121	25022	23335	21590
OG1RF_11337	184	185	159
OG1RF_11349	677	675	616
OG1RF_11348	997	982	872
OG1RF_12158	50159	50684	52102
OG1RF_12088	204	179	196
OG1RF_12309	43331	42764	42983
OG1RF_10245	42475	40735	41490
OG1RF_12044	46645	48418	48969
OG1RF_10708	29875	29875	29476
OG1RF_11454	34016	33452	35029
OG1RF_11744	43379	43004	43397
OG1RF_11170	32829	31386	31931
OG1RF_12349	1247	1194	1274
OG1RF_10402	80446	80687	79323
OG1RF_10778	97944	95283	96111
OG1RF_11328	69299	67669	68587
OG1RF_11329	485969	475622	478602
OG1RF_10092	60973	57989	55012
OG1RF_11856	50982	50482	52129
OG1RF_11204	120988	113015	111876
OG1RF_11625	153309	133314	137916
OG1RF_10682	254	305	261
OG1RF_10372	5059	5127	4903
OG1RF_12410	10325	10655	10630
OG1RF_11287	105809	100715	105431
OG1RF_10893	26330	25588	26481
OG1RF_10894	97761	94396	96036
OG1RF_11162	17369	17544	17300
OG1RF_12255	3289	3841	3785
OG1RF_11846	18878	17881	18797
OG1RF_11414	6148	6229	6295
OG1RF_11465	18590	18729	18454
OG1RF_11315	1980	2071	1909
OG1RF_10112	592	615	628
OG1RF_11748	7098	6636	6965
OG1RF_10588	30437	29666	28928
OG1RF_12372	28471	28202	27654
OG1RF_11355	10787	10678	10326
OG1RF_11968	29791	29549	28691
OG1RF_12294	2848	3359	3216
OG1RF_12334	88197	85533	90197
OG1RF_10606	44257	44252	45016
OG1RF_11811	109336	106934	107189
OG1RF_12024	4623	4792	4241
OG1RF_12023	3244	3659	3241
OG1RF_12022	3820	3980	3479
OG1RF_12021	5456	5714	5165
OG1RF_11327	46609	44822	44144
OG1RF_10757	2386	2163	2213
OG1RF_12385	21845	21922	21449
OG1RF_12040	8729	8729	8840
OG1RF_10575	31866	29857	29979
OG1RF_10674	9314	9235	9192
OG1RF_11121	148	107	107
OG1RF_11935	43593	42293	41638
OG1RF_11474	32153	31329	31046
OG1RF_10439	43300	41815	43283
OG1RF_12389	35479	35459	35188
OG1RF_11638	13242	13052	13567
OG1RF_11934	18529	17258	17690
OG1RF_10036	15191	16448	17123
OG1RF_10037	6633	7697	7438
OG1RF_11818	62098	62817	62681
OG1RF_12431	74339	71190	71500
OG1RF_11676	19111	17718	18233
OG1RF_10423	70782	68270	70469
OG1RF_10706	4164	4412	4420
OG1RF_11288	40179	40973	40021
OG1RF_11468	16211	15504	16133
OG1RF_11466	17575	17545	17479
OG1RF_11467	17101	16344	16570
OG1RF_11469	17033	15995	16992
OG1RF_11416	16260	16375	16123
OG1RF_11470	15014	14445	14651
OG1RF_10676	76356	79001	82090
OG1RF_11375	127	125	142
OG1RF_10200	5619	6007	5983
OG1RF_12248	193	208	182
OG1RF_11231	29622	28140	26996
OG1RF_10447	20935	20842	20425
OG1RF_10448	361244	360181	359601
OG1RF_10013	33102	29638	28746
OG1RF_11795	33325	34574	33666
OG1RF_11497	455	432	453
OG1RF_11489	1411	1407	1523
OG1RF_11499	469	505	465
OG1RF_11493	997	1092	1141
OG1RF_11490	1398	1256	1393
OG1RF_11498	1132	1080	1152
OG1RF_11796	15823	16815	16456
OG1RF_11494	1809	1728	1833
OG1RF_11495	437	463	469
OG1RF_11492	768	732	738
OG1RF_11491	350	337	341
OG1RF_10054	23635	23261	23023
OG1RF_11496	94	69	86
OG1RF_10916	3461	3320	3311
OG1RF_11888	143815	141788	141044
OG1RF_10779	259422	241191	248828
OG1RF_11430	3284	3341	3256
OG1RF_11429	5965	5628	5339
OG1RF_10228	16611	18204	18601
OG1RF_11425	4348	4450	4264
OG1RF_11423	3545	3625	3666
OG1RF_11424	3764	3990	3732
OG1RF_10924	57867	52129	54573
OG1RF_11831	43889	40648	39993
OG1RF_11426	2964	3048	2926
OG1RF_11431	3396	3360	3376
OG1RF_10598	15288	14979	15286
OG1RF_10039	27730	27631	29122
OG1RF_12226	341	372	353
OG1RF_11641	9126	9133	9456
EBG00001209453	0	0	0
EBG00001209410	0	0	0
EBG00001209428	0	0	0
EBG00001209457	0	0	0
EBG00001209378	0	0	0
OG1RF_11044	12416	11632	11282
OG1RF_12243	729	788	690
OG1RF_12244	2000	2141	2109
OG1RF_12439	26864	27470	26934
OG1RF_10004	20560	19486	20129
OG1RF_12373	30704	30086	29486
OG1RF_11401	39324	36078	37222
OG1RF_10718	33920	34492	34330
OG1RF_10797	12244	12734	13500
OG1RF_11841	2366	2377	2456
OG1RF_11264	8383	8842	9167
OG1RF_11891	12721	12896	12644
OG1RF_12126	3213	3256	3305
OG1RF_10926	8936	8721	9230
OG1RF_12073	4432	4511	4433
OG1RF_11636	66011	66674	64166
OG1RF_12041	8677	8284	8261
OG1RF_10660	11099	11739	12143
OG1RF_10890	31285	32060	32252
OG1RF_11733	19604	19001	19197
OG1RF_11731	27260	27136	26815
OG1RF_10685	1305	1288	1279
OG1RF_11716	1035	1186	1029
OG1RF_10320	82	65	84
OG1RF_10319	104	74	83
OG1RF_10321	64	67	82
OG1RF_10322	15	16	18
OG1RF_10314	46	34	36
OG1RF_10947	25973	25040	26123
OG1RF_11065	12197	11978	12313
OG1RF_11966	37171	37344	38875
OG1RF_11904	7379	7717	7759
OG1RF_11905	8220	8148	8378
OG1RF_11566	10191	9818	9691
EBG00001209416	0	0	0
EBG00001209427	0	0	0
EBG00001209441	0	0	0
EBG00001209458	0	0	0
OG1RF_11259	13646	13318	13326
OG1RF_11433	19768	20137	19901
OG1RF_12039	13028	13419	13201
OG1RF_11734	36944	35261	35798
OG1RF_11732	51885	51010	50751
EBG00001209420	0	0	0
OG1RF_11339	143	150	111
OG1RF_12365	14064	13741	13817
OG1RF_11439	1762	1781	1798
OG1RF_11365	9967	9208	9641
OG1RF_11035	4753	4751	5086
OG1RF_10900	23768	24078	23921
OG1RF_12577	5926	6000	6081
OG1RF_11994	40240	40706	41858
OG1RF_11404	14463	14072	14239
OG1RF_11237	44	44	52
OG1RF_12382	11293	10920	11004
OG1RF_10143	10227	10257	9988
OG1RF_12082	77300	75457	74159
OG1RF_10154	136188	130437	136884
OG1RF_10151	95413	93379	96498
OG1RF_10152	76532	75559	79555
OG1RF_10163	78454	75823	79308
OG1RF_10166	87442	83636	86338
OG1RF_10011	11095	11392	10983
OG1RF_12081	88306	84378	82601
OG1RF_12083	34860	33471	32531
OG1RF_11042	5783	5887	5516
OG1RF_12080	54795	51739	51299
OG1RF_12487	50378	50840	50413
OG1RF_10161	40008	37681	39742
OG1RF_10170	69517	67049	69649
OG1RF_10158	73589	69824	73255
OG1RF_10178	38714	39033	39431
OG1RF_10167	47658	45067	46853
OG1RF_11564	26123	24392	23771
OG1RF_10643	37150	36909	34796
OG1RF_10703	29580	27498	27338
OG1RF_10156	37386	36567	37922
OG1RF_10153	23658	22828	24860
OG1RF_10162	31357	29914	31376
OG1RF_10552	13095	12788	11877
OG1RF_10705	39084	37232	36398
OG1RF_11687	91	144	149
OG1RF_12380	2837	3091	2909
OG1RF_10159	16881	15937	17097
OG1RF_10169	11106	10966	11456
OG1RF_10948	54057	50856	48775
OG1RF_10781	12212	12013	11389
OG1RF_12094	619	702	689
OG1RF_12157	3862	3720	3686
OG1RF_12469	21	12	15
OG1RF_12578	304	354	301
OG1RF_10642	11317	10838	10777
OG1RF_10174	2669	2642	2767
OG1RF_10177	165229	163116	169020
OG1RF_12493	433359	419195	409252
OG1RF_12492	499476	485381	476283
OG1RF_11242	36652	34711	34777
OG1RF_10923	60278	59323	59121
OG1RF_10514	8868	9030	8910
OG1RF_12390	12823	12875	12944
OG1RF_11267	86569	83540	83898
OG1RF_11833	98609	96670	95727
OG1RF_10157	113748	108079	113548
OG1RF_12340	88369	88180	86519
OG1RF_10168	85219	81884	83769
OG1RF_10007	23922	23441	23861
OG1RF_10145	92609	88155	89760
OG1RF_10165	55247	52077	54596
OG1RF_10466	796	768	777
OG1RF_10756	4123	4069	3714
OG1RF_12486	41370	41820	41655
OG1RF_10150	38010	36347	36974
OG1RF_10176	58538	55552	57296
OG1RF_10144	67112	63229	63137
OG1RF_10175	42967	41475	42463
OG1RF_10164	14227	13388	14438
OG1RF_12468	542	507	409
OG1RF_12335	28477	27559	26081
OG1RF_11407	30160	28949	27889
OG1RF_10160	36000	33758	35734
OG1RF_10009	24169	24133	24152
OG1RF_10155	28202	27152	28734
OG1RF_11874	50426	47475	45779
OG1RF_11848	24760	23648	24104
OG1RF_11819	25243	25138	25228
OG1RF_12383	15039	14671	14694
OG1RF_10118	7537	7570	7080
OG1RF_10401	10820	11429	11196
OG1RF_10553	6438	6240	6537
OG1RF_10465	26082	26470	26959
OG1RF_12074	10658	10937	11459
OG1RF_10060	7157	6938	7498
OG1RF_10061	9612	9541	10200
OG1RF_11230	6628	6400	6151
OG1RF_11866	1060	1091	1065
OG1RF_12504	3	0	1
EBG00001209389	0	0	0
OG1RF_12058	38175	37602	38086
OG1RF_12059	8235	7825	8358
OG1RF_11257	9051	8770	8931
OG1RF_11258	6357	6125	6362
OG1RF_11317	1641	1699	1697
OG1RF_11319	1414	1530	1514
OG1RF_11320	5819	6025	5873
OG1RF_10094	41416	39158	37356
OG1RF_12086	5705	5665	5586
OG1RF_12085	5195	5289	5265
OG1RF_10093	37573	35543	33448
OG1RF_12239	656	574	625
OG1RF_11476	139794	138947	138250
OG1RF_12093	1191	1255	1175
OG1RF_11996	3376	3454	3295
OG1RF_10171	279554	273318	282658
OG1RF_11948	275	254	250
OG1RF_10095	68661	64953	63217
OG1RF_12537	31177	28955	28905
OG1RF_10740	3256	3649	3783
OG1RF_10906	14	4	9
OG1RF_10908	79	131	117
OG1RF_11217	185	157	198
OG1RF_11391	5919	6098	5904
OG1RF_10738	12345	12631	12984
OG1RF_12364	74990	71897	75178
OG1RF_11993	7040	6959	6990
OG1RF_10348	24995	25600	24241
OG1RF_12544	14699	14961	15112
OG1RF_12399	52	83	40
OG1RF_10342	775	830	816
OG1RF_12400	85	77	58
OG1RF_12402	103	132	107
OG1RF_12401	97	162	132
OG1RF_12576	26974	27012	26503
OG1RF_11525	133571	118396	126255
OG1RF_12047	16085	15157	15054
OG1RF_12551	537	605	604
OG1RF_12554	519	560	519
OG1RF_12553	145	108	142
OG1RF_10576	92856	88687	91312
OG1RF_10232	367	377	330
