gene	norm_1	norm_2	norm_3
CDR20291_2083	18436	16861	17530
CDR20291_2084	1342	1364	1391
CDR20291_2085	8463	7825	8151
CDR20291_2086	9877	9657	8788
CDR20291_2087	23365	21086	22791
CDR20291_2089	778	727	762
CDR20291_2090	582	552	534
CDR20291_2091	224	183	154
CDR20291_2092	13043	13617	11563
CDR20291_2093	3246	3543	2798
CDR20291_2096	6042	6069	4717
CDR20291_2097	868	844	922
CDR20291_2098	973	869	1077
CDR20291_2099	28900	29557	30826
CDR20291_2100	4688	4415	4669
CDR20291_2101	37112	36788	36936
CDR20291_2102	900	814	898
CDR20291_2103	85	102	91
CDR20291_2104	82	91	95
CDR20291_2105	54	72	64
CDR20291_2106	0	5	1
CDR20291_2107	48	41	52
CDR20291_2108	96	68	109
CDR20291_2109	7762	7671	8429
CDR20291_2110	8483	8063	8408
CDR20291_2111	2616	2285	2781
CDR20291_2112	18657	17416	19447
CDR20291_2114	2910	2705	3136
CDR20291_2115	2711	2622	2728
CDR20291_2116	36747	31955	34248
CDR20291_2117	27994	27333	27070
CDR20291_2118	29104	28589	28145
CDR20291_2119	2830	3053	2883
CDR20291_2120	8218	7843	7734
CDR20291_2121	434	410	407
CDR20291_2122	322	280	285
CDR20291_2123	3339	3184	3421
CDR20291_2126	19057	18400	19070
CDR20291_2127	12578	11962	12467
CDR20291_2128	826	782	801
CDR20291_2133	4254	3722	3878
CDR20291_2134	6723	6407	6670
CDR20291_2135	3384	3216	2999
CDR20291_2136	1200	1283	1225
CDR20291_2137	681	623	832
CDR20291_2138	9254	9316	11277
CDR20291_2141	2687	2584	2628
CDR20291_2142	4528	4257	4669
CDR20291_2143	3705	3174	3520
CDR20291_2145	44	70	64
CDR20291_2148	5270	5341	5463
CDR20291_2149	2936	3029	3041
CDR20291_2150	7578	6836	7535
CDR20291_2151	11069	11029	10904
CDR20291_2153	3998	4006	4193
CDR20291_2154	3486	3589	3883
CDR20291_2155	13433	13082	13473
CDR20291_2156	937	985	1031
CDR20291_2157	8675	8090	8948
CDR20291_2158	2687	2745	2492
CDR20291_2159	0	0	0
CDR20291_2160	52082	51186	52053
CDR20291_2161	9047	8977	9114
CDR20291_2162	55181	52264	51136
CDR20291_2163	3513	3087	2910
CDR20291_2164	1277	1045	1243
CDR20291_2165	7696	7407	8018
CDR20291_2166	1208	1248	1448
CDR20291_2167	108539	117618	108212
CDR20291_2169	4180	3828	3985
CDR20291_2170	2054	1781	1869
CDR20291_2171	3735	3761	3790
CDR20291_2172	5407	4873	4613
CDR20291_2173	10828	11269	8118
CDR20291_2174	9899	9516	10913
CDR20291_2175	249	193	198
CDR20291_2177	190	201	202
CDR20291_2178	98	129	146
CDR20291_2179	21	32	24
CDR20291_2180	40	47	41
CDR20291_2181	489	440	331
CDR20291_2182	377	351	405
CDR20291_2183	2183	2108	2328
CDR20291_2184	6184	6579	6654
CDR20291_2185	387	301	322
CDR20291_2186	89	74	75
CDR20291_2187	3965	3769	4027
CDR20291_2188	1789	1708	1637
CDR20291_2189	10	2	12
CDR20291_2190	12	10	4
CDR20291_2191	1778	1721	1938
CDR20291_2192	0	0	0
CDR20291_2193	1	1	3
CDR20291_2194	1125	1200	1269
CDR20291_2195	628	627	627
CDR20291_2196	293	275	308
CDR20291_2197	183	191	185
CDR20291_2200	3069	3111	2989
CDR20291_2202	1356	1233	1544
CDR20291_2203	1933	1821	1892
CDR20291_2204	147	122	139
CDR20291_2205	608	585	613
CDR20291_2206	860	784	915
CDR20291_2207	41686	40987	39293
CDR20291_2212	163	187	205
CDR20291_2217	6832	7425	6728
CDR20291_2225	11254	11820	11267
CDR20291_2226	5722	5771	5463
CDR20291_2229	1755	1784	1634
CDR20291_2233	22609	24122	22644
CDR20291_2234	12343	11550	12879
CDR20291_2235	1450	1452	1609
CDR20291_2236	4076	3976	3886
CDR20291_2245	3175	3109	3010
CDR20291_2246	7165	7093	7234
CDR20291_2247	9625	9464	9235
CDR20291_2248	27387	26023	25405
CDR20291_2249	19820	19792	18646
CDR20291_2250	11940	11346	10059
CDR20291_2251	1361	1106	1284
CDR20291_2252	63542	61273	59443
CDR20291_2253	13814	13323	12837
CDR20291_2254	40812	40189	38121
CDR20291_2255	2287	2016	2220
CDR20291_2256	16418	16484	16291
CDR20291_2260	2385	2527	2713
CDR20291_2261	256	232	250
CDR20291_2262	241	225	228
CDR20291_2263	9476	9174	10062
CDR20291_2264	5579	5403	5760
CDR20291_2265	5287	5148	5603
CDR20291_2266	11656	11773	11974
CDR20291_2269	1651	2057	2013
CDR20291_2270	15029	15615	11848
CDR20291_2271	7645	7633	5257
CDR20291_2272	5822	5536	4580
CDR20291_2273	1683	1484	1339
CDR20291_2274	1227	1064	1170
CDR20291_2275	2005	1933	2012
CDR20291_2276	5735	5487	6121
CDR20291_2277	3582	3561	3449
CDR20291_2278	13363	13098	13298
CDR20291_2279	24940	22048	24439
CDR20291_2280	12820	12715	12577
CDR20291_2281	90	79	109
CDR20291_2282	681	545	617
CDR20291_2283	15413	15444	14147
CDR20291_2284	4005	4018	3571
CDR20291_2285	40	29	31
CDR20291_2286	10336	10298	10342
CDR20291_2287	5545	5003	5358
CDR20291_2288	6508	6386	6224
CDR20291_2289	8	15	5
CDR20291_2292	15873	15948	16383
CDR20291_2294	15149	16316	14791
CDR20291_2295	5911	5716	6155
CDR20291_2296	13798	14011	12759
CDR20291_2297	38247	40147	34496
CDR20291_2298	15231	15232	13713
CDR20291_2299	1569	1564	1702
CDR20291_2300	53	62	63
CDR20291_2302	16974	16364	16746
CDR20291_2303	13698	14057	13762
CDR20291_2304	179	212	221
CDR20291_2306	0	15	7
CDR20291_2307	56	50	59
CDR20291_2310	908	858	901
CDR20291_2311	299	276	277
CDR20291_2312	689	668	750
CDR20291_2314	171	176	177
CDR20291_2315	120	143	143
CDR20291_2316	71	126	113
CDR20291_2317	120	129	151
CDR20291_2318	45	54	54
CDR20291_2319	83	76	82
CDR20291_2320	113	93	124
CDR20291_2321	0	2	2
CDR20291_2322	11452	11869	11713
CDR20291_2323	610	687	810
CDR20291_2326	11339	11198	10808
CDR20291_2328	27627	28025	25842
CDR20291_2331	3160	3373	3071
CDR20291_2332	3258	3385	3184
CDR20291_2333	4859	5248	4398
CDR20291_2335	2	3	1
CDR20291_2336	16256	15786	16518
CDR20291_2337	266	248	255
CDR20291_2340	8743	8477	8830
CDR20291_2341	11076	11138	10409
CDR20291_2342	5730	5644	5110
CDR20291_2344	4831	5024	3789
CDR20291_2345	1129	1303	705
CDR20291_2346	1810	2153	1156
CDR20291_2347	1409	1520	964
CDR20291_2348	1018	980	784
CDR20291_2349	18335	15643	15655
CDR20291_2350	3173	2490	2929
CDR20291_2351	16292	15226	17370
CDR20291_2358	7206	7525	7280
CDR20291_2359	4953	4879	5158
CDR20291_2361	68	58	66
CDR20291_2364	3371	3490	3424
CDR20291_2365	2044	2034	2062
CDR20291_2367	8057	7224	8039
CDR20291_2368	0	0	0
CDR20291_2369	18022	16821	18476
CDR20291_2370	12480	12001	12668
CDR20291_2371	1143	1006	1301
CDR20291_2372	6019	6039	6965
CDR20291_2373	13028	13893	16702
CDR20291_2375	2267	2149	2174
CDR20291_2376	8195	7859	8181
CDR20291_2377	747	776	708
CDR20291_2378	370	356	363
CDR20291_2379	639	705	724
CDR20291_2380	43	65	62
CDR20291_2381	39	55	38
CDR20291_2382	145	160	156
CDR20291_2383	88	99	91
CDR20291_2385	24139	25019	21057
CDR20291_2390	39184	36540	39369
CDR20291_2391	358	409	417
CDR20291_2393	8348	7927	8412
CDR20291_2394	5154	5286	5683
CDR20291_2395	5035	5257	5517
CDR20291_2396	1933	1788	1919
CDR20291_2397	3501	3089	3543
CDR20291_2398	9426	8889	9362
CDR20291_2399	7270	7095	7672
CDR20291_2400	8995	9236	9783
CDR20291_2401	2390	3085	2728
CDR20291_2402	1776	2083	2136
CDR20291_2403	694	749	785
CDR20291_2404	663	834	784
CDR20291_2405	32048	31728	32387
CDR20291_2408	20398	20251	20591
CDR20291_2409	12226	11773	12129
CDR20291_2411	7314	7388	7437
CDR20291_2412	5363	5205	5261
CDR20291_2414	2252	2194	2224
CDR20291_2416	593	552	608
CDR20291_2417	2852	2620	3001
CDR20291_2418	695	699	687
CDR20291_2419	1655	1784	1653
CDR20291_2420	3922	4411	3374
CDR20291_2421	749	785	623
CDR20291_2422	1099	1160	952
CDR20291_2423	1162	1096	1032
CDR20291_2424	5976	5810	5052
CDR20291_2425	2605	2631	2060
CDR20291_2428	60931	60401	65326
CDR20291_2429	3428	3425	3672
CDR20291_2430	2819	2957	3032
CDR20291_2431	1963	1906	1828
CDR20291_2432	5739	5816	4884
CDR20291_2433	2143	1923	1874
CDR20291_2434	109001	93741	103417
CDR20291_2435	29154	26069	29116
CDR20291_2436	24317	22034	24937
CDR20291_2437	89060	84167	89945
CDR20291_2438	864	949	922
CDR20291_2440	70	79	99
CDR20291_2441	1109	1252	1097
CDR20291_2442	9471	9671	9285
CDR20291_2444	6722	6854	6522
CDR20291_2446	59743	58523	59054
CDR20291_2447	4992	5058	4614
CDR20291_2449	160	138	224
CDR20291_2450	2254	2329	2788
CDR20291_2451	1179	1020	1147
CDR20291_2452	77	106	118
CDR20291_2453	107	128	174
CDR20291_2454	256	285	318
CDR20291_2455	582	587	510
CDR20291_2456	3704	3656	3665
CDR20291_2457	761	726	663
CDR20291_2458	7161	7199	7613
CDR20291_2459	3303	3104	3255
CDR20291_2460	16792	15658	17938
CDR20291_2461	21115	20265	21653
CDR20291_2462	11272	10887	11927
CDR20291_2463	1874	1965	2002
CDR20291_2466	8009	8203	7604
CDR20291_2468	16838	17525	16500
CDR20291_2469	6928	6419	6882
CDR20291_2476	7600	7406	6564
CDR20291_2480	4031	3777	4683
CDR20291_2483	10482	10376	11117
CDR20291_2485	306	374	361
CDR20291_2486	91	111	127
CDR20291_2487	42814	49926	48338
CDR20291_2488	1822	1793	1842
CDR20291_2489	3943	4023	4002
CDR20291_2490	7495	6547	7499
CDR20291_2491	2280	2928	2311
CDR20291_2492	6185	7971	6204
CDR20291_2495	83236	78759	83027
CDR20291_2496	128718	121284	127381
CDR20291_2497	5154	5891	6438
CDR20291_2498	8072	7213	8248
CDR20291_2499	4518	5204	4639
CDR20291_2500	1940	1729	1812
CDR20291_2501	4765	4531	4892
CDR20291_2502	162096	158863	165127
CDR20291_2503	15324	15746	15245
CDR20291_2504	18775	18520	19059
CDR20291_2505	3817	3687	3835
CDR20291_2506	10159	10550	9952
CDR20291_2507	23634	24209	23122
CDR20291_2508	6502	6453	6281
CDR20291_2509	5455	4860	5355
CDR20291_2510	68549	62816	68748
CDR20291_2511	3567	3163	3440
CDR20291_2512	2877	2876	2791
CDR20291_2514	10009	10504	11576
CDR20291_2515	25430	25907	28139
CDR20291_2516	14872	14944	15750
CDR20291_2517	4636	4098	4413
CDR20291_2519	15008	15531	14606
CDR20291_2520	25114	26544	24532
CDR20291_2521	13590	14207	13601
CDR20291_2522	44	29	70
CDR20291_2523	184	218	220
CDR20291_2524	124	123	114
CDR20291_2525	6561	6767	5220
CDR20291_2526	3318	3451	2709
CDR20291_2527	3167	3358	2461
CDR20291_2528	1293	1250	967
CDR20291_2529	431	427	319
CDR20291_2533	238259	215229	231317
CDR20291_2536	2088	2186	1915
CDR20291_2537	1949	2078	1677
CDR20291_2538	151	145	152
CDR20291_2545	35	56	26
CDR20291_2548	7651	7157	7581
CDR20291_2549	6644	6520	6421
CDR20291_2550	27722	26793	27793
CDR20291_2551	16676	15911	16043
CDR20291_2553	6489	5857	7370
CDR20291_2557	9856	10299	9178
CDR20291_2563	6006	6547	6278
CDR20291_2568	358	388	433
CDR20291_2569	241	204	263
CDR20291_2571	35671	36266	36502
CDR20291_2572	3913	3923	4105
CDR20291_2573	18527	18352	19183
CDR20291_2574	138	129	158
CDR20291_2575	124	97	110
CDR20291_2577	6488	6344	6641
CDR20291_2578	2325	2186	2324
CDR20291_2580	10490	10310	11193
CDR20291_2581	64511	64532	63936
CDR20291_2582	3237	2990	3388
CDR20291_2584	9582	9858	9712
CDR20291_2585	760	695	716
CDR20291_2586	108	97	99
CDR20291_2587	105	125	104
CDR20291_2588	3648	3629	3721
CDR20291_2589	26553	25178	27021
CDR20291_2591	787	690	856
CDR20291_2592	42399	39153	40218
CDR20291_2593	19995	19190	19784
CDR20291_2594	3207	2996	3179
CDR20291_2595	190	146	216
CDR20291_2597	395	470	498
CDR20291_2598	333	277	336
CDR20291_2599	2803	3106	3086
CDR20291_2600	5495	5496	5642
CDR20291_2601	141698	141178	135244
CDR20291_2604	3286	3278	2660
CDR20291_2605	24134	23102	17723
CDR20291_2606	25203	25059	15949
CDR20291_2607	819	752	883
CDR20291_2608	10619	10710	10716
CDR20291_2609	19095	18552	19259
CDR20291_2610	15174	14665	15338
CDR20291_2611	11065	10453	10898
CDR20291_2612	9034	9040	9476
CDR20291_2613	7023	6616	6706
CDR20291_2614	9540	8740	9144
CDR20291_2616	2331	2359	2423
CDR20291_2617	1494	1471	1512
CDR20291_2618	8389	8344	8458
CDR20291_2619	2630	2383	2632
CDR20291_2620	2399	2290	2446
CDR20291_2621	1457	1496	1289
CDR20291_2622	594	596	572
CDR20291_2624	15241	14990	15337
CDR20291_2625	16614	16277	17179
CDR20291_2626	1004	1052	1032
CDR20291_2627	596	637	696
CDR20291_2630	21790	22609	19755
CDR20291_2631	9813	10904	9172
CDR20291_2637	13736	14210	13767
CDR20291_2638	27030	26061	27139
CDR20291_2641	9096	8823	7167
CDR20291_2642	599	543	619
CDR20291_2645	27363	27625	25932
CDR20291_2646	4207	4275	3752
CDR20291_2647	1843	1821	1789
CDR20291_2648	8124	7651	7481
CDR20291_2649	12641	11593	12661
CDR20291_2651	6176	5441	6288
CDR20291_2652	10667	9804	10369
CDR20291_2653	19698	19239	20397
CDR20291_2654	38819	36975	39381
CDR20291_2655	83451	83583	79197
CDR20291_2656	27214	27595	28417
CDR20291_2657	17248	17710	15775
CDR20291_2658	17633	17742	15967
CDR20291_2661	11844	12086	10118
CDR20291_2662	12310	12130	10247
CDR20291_2663	16949	17406	14834
CDR20291_2664	11311	11046	9744
CDR20291_2665	14927	14164	13747
CDR20291_2666	13427	13469	12104
CDR20291_2670	15898	16165	15978
CDR20291_2671	33488	32155	34334
CDR20291_2672	90485	90931	93285
CDR20291_2673	3636	3708	3580
CDR20291_2674	421	495	383
CDR20291_2675	4567	4967	3883
CDR20291_2677	219	170	204
CDR20291_2679	16306	16593	14534
CDR20291_2680	138053	135881	138185
CDR20291_2683	16506	15907	15331
CDR20291_2684	17845	18254	16767
CDR20291_2685	13320	16739	11437
CDR20291_2686	39994	50878	30583
CDR20291_2687	4847	4938	5083
CDR20291_2688	2444	2766	2268
CDR20291_2689	415	465	490
CDR20291_2690	10474	10370	10291
CDR20291_2692	6101	6377	6478
CDR20291_2697	59	51	35
CDR20291_2698	23	26	25
CDR20291_2699	3156	3207	3174
CDR20291_2700	340	385	403
CDR20291_2701	158	141	160
CDR20291_2703	2072	2082	2110
CDR20291_2704	2849	2732	3058
CDR20291_2705	822	852	979
CDR20291_2706	12437	12260	13321
CDR20291_2707	11502	11162	11865
CDR20291_2708	12872	14009	14315
CDR20291_2709	645	639	675
CDR20291_2710	123	122	128
CDR20291_2711	102	110	106
CDR20291_2712	174	181	177
CDR20291_2713	6798	6450	7165
CDR20291_2714	1559	1533	1479
CDR20291_2715_0	0	0	0
CDR20291_2715	0	0	0
CDR20291_2717	7137	6809	7214
CDR20291_2718	1451	1300	1546
CDR20291_2719	2234	2228	2613
CDR20291_2720	4599	4988	5323
CDR20291_2721	30358	29903	31954
CDR20291_2722	3044	3084	3139
CDR20291_2723	2527	2424	2675
CDR20291_2724	1657	1660	1778
CDR20291_2727	63	66	57
CDR20291_2728	36	20	35
CDR20291_2729	49	34	43
CDR20291_2730	282	283	261
CDR20291_2732	1286	1275	1189
CDR20291_2733	16409	17734	17360
CDR20291_2734	17266	16729	17930
CDR20291_2735	453	471	505
CDR20291_2737	1803	1934	2109
CDR20291_2738	3036	3097	2871
CDR20291_2739	1667	1809	1621
CDR20291_2740	24686	25386	22086
CDR20291_2741	6623	7192	6005
CDR20291_2746	4875	4561	4718
CDR20291_2747	4793	4473	4942
CDR20291_2748	9346	9326	9589
CDR20291_2749	3751	3468	3930
CDR20291_2750	1072	882	1038
CDR20291_2751	282	217	225
CDR20291_2752	197	163	143
CDR20291_2753	475	362	412
CDR20291_2754	2136	2046	1981
CDR20291_2755	2711	2901	2782
CDR20291_2756	1225	1146	1239
CDR20291_2757	5015	4741	5111
CDR20291_2758	941	919	909
CDR20291_2759	330	368	375
CDR20291_2760	4468	4755	4746
CDR20291_2761	2471	2597	2620
CDR20291_2762	6883	6925	7145
CDR20291_2764	334	382	298
CDR20291_2765	5278	5026	4953
CDR20291_2769	9782	9515	9613
CDR20291_2770	2091	2166	2223
CDR20291_2775	8302	7814	8305
CDR20291_2777	16727	15819	18010
CDR20291_2781	900	850	834
CDR20291_2782	1602	1569	1660
CDR20291_2783	9916	8990	10254
CDR20291_2784	5521	5296	5881
CDR20291_2785	584	539	567
CDR20291_2786	55	51	41
CDR20291_2795	1259	1102	1117
CDR20291_2796	130	140	148
CDR20291_2797	33064	31051	33523
CDR20291_2798	2123	1855	1880
CDR20291_2799	2127	1939	1969
CDR20291_2801	58	77	73
CDR20291_2804	2581	2570	2916
CDR20291_2805	2748	2743	3056
CDR20291_2807	4921	4536	4842
CDR20291_2808	23	11	23
CDR20291_2809	814	676	834
CDR20291_2810	249	324	217
CDR20291_2811	1941	2013	1345
CDR20291_2812	815	960	575
CDR20291_2813	4590	5475	2848
CDR20291_2814	966	1059	574
CDR20291_2815	1386	1474	767
CDR20291_2816	2560	2716	1650
CDR20291_2817	1103	1078	806
CDR20291_2818	532	548	412
CDR20291_2819	1800	1886	1923
CDR20291_2820	883	860	959
CDR20291_2822	1203	1262	1184
CDR20291_2823	664	665	664
CDR20291_2824	6660	7167	6639
CDR20291_2825	3642	3410	3251
CDR20291_2826	3533	3779	3617
CDR20291_2827	3104	3227	2995
CDR20291_2828	3231	3000	3329
CDR20291_2831	2553	2640	2854
CDR20291_2832	28657	27839	29577
CDR20291_2833_0	0	0	0
CDR20291_2833	0	0	0
CDR20291_2834	45487	44146	47759
CDR20291_2835	21640	21818	21360
CDR20291_2836	1015	1069	1225
CDR20291_2837	528	571	615
CDR20291_2838	789	787	741
CDR20291_2839	52	64	64
CDR20291_2840	496	578	554
CDR20291_2841	16354	15480	16373
CDR20291_2842	1932	2096	2088
CDR20291_2843	1343	1436	1499
CDR20291_2844	858	847	956
CDR20291_2845	5323	5681	5427
CDR20291_2846	2752	2832	2786
CDR20291_2847	375	399	374
CDR20291_2848	3862	3815	3525
CDR20291_2849	1638	1737	1511
CDR20291_2850	225	239	187
CDR20291_2851	317	403	294
CDR20291_2852	1456	1331	1287
CDR20291_2853	621	588	518
CDR20291_2854	46952	45723	46744
CDR20291_2855	64189	59758	64713
CDR20291_2856	1518	1393	1473
CDR20291_2857	761	692	695
CDR20291_2858	246	246	216
CDR20291_2859	203	258	214
CDR20291_2860	1680	1575	1649
CDR20291_2861	1490	1327	1543
CDR20291_2863	207	250	265
CDR20291_2866	23781	22863	26175
CDR20291_2867	150	154	207
CDR20291_2868	195	198	253
CDR20291_2869	1324	1311	1258
CDR20291_2870	5976	5686	5706
CDR20291_2871	48960	47431	49839
CDR20291_2872	5041	4235	5123
CDR20291_2873	3301	3592	3364
CDR20291_2874	2178	2338	2125
CDR20291_2875	978	1072	934
CDR20291_2877	2786	2605	2864
CDR20291_2878	8967	9308	9063
CDR20291_2879	1890	1910	2026
CDR20291_2880	1260	1282	1233
CDR20291_2881	609	610	586
CDR20291_2882	256	325	300
CDR20291_2883	777	855	874
CDR20291_2884	152	137	135
CDR20291_2885	228	180	180
CDR20291_2886	2415	2442	2592
CDR20291_2887	1455	1331	1455
CDR20291_2888	1846	1589	1817
CDR20291_2889	5367	5224	5233
CDR20291_2890	607	623	515
CDR20291_2891	309	343	346
CDR20291_2892	96	102	108
CDR20291_2893	53	36	52
CDR20291_2897	1189	1030	1043
CDR20291_2901	1920	1910	1974
CDR20291_2902	2082	1988	2131
CDR20291_2903	2950	3096	3355
CDR20291_2904	1662	1702	1841
CDR20291_2905	2493	2654	2703
CDR20291_2906	3818	3381	3565
CDR20291_2907	23057	20152	21603
CDR20291_2908	4347	4274	4320
CDR20291_2909	11106	12828	10060
CDR20291_2910	379	493	380
CDR20291_2911	2864	3286	2500
CDR20291_2912	4880	5347	4286
CDR20291_2916	1249	1186	1192
CDR20291_2917	68	44	55
CDR20291_2919	22	18	27
CDR20291_2920	133	146	131
CDR20291_2921	16	8	17
CDR20291_2922	488	472	493
CDR20291_2924	4565	4511	4525
CDR20291_2926	2217	2303	2251
CDR20291_2927	78414	74661	80545
CDR20291_2928	174800	162891	177479
CDR20291_2931	6872	6392	7511
CDR20291_2932	1388	991	1231
CDR20291_2933	319	334	269
CDR20291_2935	1299	1409	1318
CDR20291_2937	56596	56817	61121
CDR20291_2938	45198	46090	48854
CDR20291_2939	215	221	228
CDR20291_2940	625	593	520
CDR20291_2941	5852	5935	6073
CDR20291_2942	1232	1188	1218
CDR20291_2943	543	613	483
CDR20291_2944	2321	2338	2409
CDR20291_2945	6699	6268	6901
CDR20291_2946	153	148	129
CDR20291_2947	609	689	699
CDR20291_2948	1271	1401	1417
CDR20291_2949	0	0	0
CDR20291_2949_0	0	0	0
CDR20291_2950	16582	16088	16556
CDR20291_2951	410	440	433
CDR20291_2952	346	312	346
CDR20291_2953	44	37	46
CDR20291_2957	77	76	61
CDR20291_2958	718	900	866
CDR20291_2960	573	585	714
CDR20291_2961	3897	3799	4325
CDR20291_2962	344	358	347
CDR20291_2963	185	201	221
CDR20291_2964	4397	4341	4658
CDR20291_2965	3081	2868	3296
CDR20291_2966	566	583	649
CDR20291_2967	1141	1110	1085
CDR20291_2969	5949	6385	6416
CDR20291_2971	541	550	533
CDR20291_2973	1101	1160	983
CDR20291_2975	990	868	1022
CDR20291_2976	268	247	230
CDR20291_2977	330	292	289
CDR20291_2978	393	413	389
CDR20291_2979	112	93	83
CDR20291_2980	28731	27152	28727
CDR20291_2981	6537	6269	6339
CDR20291_2982	1866	1860	1811
CDR20291_2983	43316	41632	42848
CDR20291_2984	750	676	756
CDR20291_2985	3402	3266	3054
CDR20291_2986	2805	2712	2006
CDR20291_2987	110	105	101
CDR20291_2988	472	372	271
CDR20291_2989	571	472	478
CDR20291_2990	18709	17291	16040
CDR20291_2991	15610	14546	13740
CDR20291_2992	738	825	721
CDR20291_2993	695	716	533
CDR20291_2994	6166	6911	5670
CDR20291_2995	2815	3180	2051
CDR20291_2996	2474	2917	2021
CDR20291_2997	1831	1771	1567
CDR20291_2998	2080	2268	2052
CDR20291_2999	750	627	589
CDR20291_3000	309	232	256
CDR20291_3001	71	75	82
CDR20291_3002	9	18	6
CDR20291_3003	13	1	4
CDR20291_3004	1759	1829	1532
CDR20291_3005	604	621	455
CDR20291_3006	2840	3107	2503
CDR20291_3007	5566	5495	5091
CDR20291_3008	640	602	821
CDR20291_3009	265	258	330
CDR20291_3010	7400	7693	7991
CDR20291_3012	7365	7197	7905
CDR20291_3013	325	282	330
CDR20291_3014	334	327	326
CDR20291_3015	1806	1699	1744
CDR20291_3016	619	573	572
CDR20291_3017	1176	1114	1155
CDR20291_3019	286	274	346
CDR20291_3020	572	541	625
CDR20291_3021	7148	7999	7634
CDR20291_3022	366	348	451
CDR20291_3023	2436	2236	2692
CDR20291_3025	2590	2537	2776
CDR20291_3034	334	382	340
CDR20291_3035	1091	1277	1217
CDR20291_3037	1007	1127	932
CDR20291_3038	2213	2442	2094
CDR20291_3039	1696	1936	1570
CDR20291_3041	1409	1679	1417
CDR20291_3042	4169	4658	4087
CDR20291_3044	2675	2591	2584
CDR20291_3045	1851	2031	1809
CDR20291_3046	953	1056	1002
CDR20291_3047	3312	3564	3448
CDR20291_3048	14919	14998	13855
CDR20291_3049	215	248	256
CDR20291_3050	827	862	937
CDR20291_3051	1159	1032	1076
CDR20291_3052	1471	1326	1377
CDR20291_3053	260	245	295
CDR20291_3054	1561	1609	1625
CDR20291_3055	3364	3690	3447
CDR20291_3056	1146	1166	1063
CDR20291_3057	749	713	800
CDR20291_3059	313	285	308
CDR20291_3060	204	172	253
CDR20291_3061	67	79	112
CDR20291_3062	3624	3246	3483
CDR20291_3063	2261	2178	2201
CDR20291_3064	7620	6894	7489
CDR20291_3065	7914	7799	7712
CDR20291_3066	4985	5345	5632
CDR20291_3067	1485	1605	1554
CDR20291_3068	702	701	764
CDR20291_3069	1327	1460	1473
CDR20291_3070	1820	1747	1785
CDR20291_3071	3640	3703	3706
CDR20291_3072	371	376	467
CDR20291_3073	219	197	179
CDR20291_3074	1397	1419	1600
CDR20291_3075	3828	3599	4030
CDR20291_3077	2234	2138	2459
CDR20291_3079	4724	4751	4886
CDR20291_3080	425	502	464
CDR20291_3081	9995	10392	10408
CDR20291_3088	6995	6843	6912
CDR20291_3092	33183	40858	41558
CDR20291_3093	10147	10208	8999
CDR20291_3094	5999	5848	5824
CDR20291_3095	310	353	329
CDR20291_3096	3019	3664	4214
CDR20291_3098	1540	1923	2214
CDR20291_3099	1023	1306	1472
CDR20291_3100	2197	2521	2890
CDR20291_3102	1154	1390	1557
CDR20291_3106	1007	1036	1051
CDR20291_3108	19434	17883	19255
CDR20291_3109	436	489	400
CDR20291_3110	4378	4837	4657
CDR20291_3112	9317	9764	9258
CDR20291_3113	6238	5831	6646
CDR20291_3115	163	150	161
CDR20291_3116	263	249	271
CDR20291_3117	2849	2871	2941
CDR20291_3120	107	116	118
CDR20291_3121	115	136	128
CDR20291_3122	893	838	893
CDR20291_3123	185	227	237
CDR20291_3124	2255	2339	2469
CDR20291_3125	1681	1705	1627
CDR20291_3126	1046	1148	1221
CDR20291_3127	4072	4194	4164
CDR20291_3128	1750	1713	1956
CDR20291_3129	20744	21892	21156
CDR20291_3131	4541	4434	4739
CDR20291_3132	5726	5324	5681
CDR20291_3133	4480	4537	4993
CDR20291_3136	529	634	695
CDR20291_3137	254	292	243
CDR20291_3138	162	190	200
CDR20291_3139	45	48	61
CDR20291_3140	40	55	18
CDR20291_3141	4058	3975	3768
CDR20291_3145	5685	6342	5956
CDR20291_3147	42546	41992	41370
CDR20291_3148	7906	8412	7868
CDR20291_3149	6513	6087	6242
CDR20291_3150	7917	7339	7715
CDR20291_3151	28357	25388	26596
CDR20291_3152	63	72	56
CDR20291_3153	62	54	46
CDR20291_3154	83	91	49
CDR20291_3155	107	109	103
CDR20291_3156	598	547	578
CDR20291_3157	2861	2980	2657
CDR20291_3158	1395	1333	1433
CDR20291_3159	953	846	1049
CDR20291_3160	2029	2046	2287
CDR20291_3168	3940	4696	3450
CDR20291_3171	8591	8780	8620
CDR20291_3172	3131	3276	3080
CDR20291_3173	313	331	273
CDR20291_3177	286	308	251
CDR20291_3180	12387	11607	13007
CDR20291_3181	1873	1726	1857
CDR20291_3182	1116	1057	1123
CDR20291_3183	2044	2084	2231
CDR20291_3184	252	208	246
CDR20291_3185	925	770	877
CDR20291_3186	708	498	607
CDR20291_3187	112	70	91
CDR20291_3187A	499	458	510
CDR20291_3188	1838	1413	1739
CDR20291_3189	2266	2029	2266
CDR20291_3190	457	346	463
CDR20291_3191	3102	3081	3106
CDR20291_3192	2394	2374	2337
CDR20291_3194	48	37	67
CDR20291_3196	921	918	889
CDR20291_3197	2835	2815	2852
CDR20291_3198	1413	1363	1499
CDR20291_3199	11418	11280	11428
CDR20291_3200	2270	2187	2362
CDR20291_3201	5541	5437	5682
CDR20291_3202	2689	2571	2643
