reaction	linear_coefficient
rxn06076_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00985_c	[0.0017760457302370806, 0.0020868990475335627, 0.0018263422561555207]
rxn14300_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08294_c	[0.04694563261337484, 0.047239805712350647, 0.04638679360991016]
rxn10259_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01602_c	[0.039114172688102064, 0.04143198402288041, 0.04965811179590961]
rxn07720_c	[0.0023719816044005157, 0.0026152537428524216, 0.002428096157973814]
rxn05223_c	[0.11303962581500111, 0.12216825343073555, 0.11021295189035048]
rxn05344_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn01521_c	[0.005152688964600625, 0.005371266072488632, 0.031143639039646766]
rxn11759_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05384_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn01649_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03094_c	[0.00045871379787580224, 0.0005426345519490985, 0.00045610646061386564]
rxn00085_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00119_c	[0.0020936168210741743, 0.0022276576343173513, 0.0018857510808573269]
rxn11749_c	[0.04017078267551684, 0.0366115124204153, 0.033104130254806366]
rxn03873_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn04453_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00608_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09345_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn04454_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01466_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01304_c	[0.028255985822999204, 0.03536916489358447, 0.004975009965351241]
rxn00974_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02008_c	[0.005152688964600625, 0.005371266072488632, 0.004768037285744949]
rxn05740_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03904_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01225_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn07842_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00783_c	[0.036101167955900744, 0.041315705190319886, 0.033537239751019535]
rxn07885_c	[0.004424431802588401, 0.004463475186709125, 0.004379005304633122]
rxn08842_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00778_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03901_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01985_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10052_c	[0.0020936168210741743, 0.0022276576343173513, 0.0018857510808573269]
rxn07672_c	[0.0023719816044005157, 0.0026152537428524216, 0.002428096157973814]
rxn00193_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10272_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn06760_c	[0.03215113247419245, 0.03536916489358447, 0.031143639039646766]
rxn05197_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00653_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00929_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00342_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00256_c	[0.10750369519448288, 0.11223355317512612, 0.10163508416888971]
rxn03644_c	[0.11303962581500111, 0.10917154391769907, 0.10163508416888971]
rxn03004_c	[0.04784541737074661, 0.04966126140093553, 0.05755565265384969]
rxn00138_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10286_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02015_c	[0.00045871379787580224, 0.0005426345519490985, 0.00045610646061386564]
rxn05054_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01858_c	[0.08538545681229197, 0.09162568007817201, 0.0920625977370987]
rxn10770_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn05421_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn01799_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01485_c	[0.001646664915451598, 0.0017768221607055066, 0.001627035231349462]
rxn02190_c	[0.17450335409960754, 0.16347987866201824, 0.16852558795572317]
rxn10281_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09296_c	[0.043362176106892074, 0.04250297327014837, 0.040118204397019595]
rxn00239_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10169_c	[0.6192812699707129, 0.6756310166645927, 0.6731824732468648]
rxn00302_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02465_c	[0.6192812699707129, 0.18851246733482796, 0.16852558795572317]
rxn01791_c	[0.08352903815165784, 0.09162568007817201, 0.09357081531904456]
rxn01710_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03333_c	[1.9603153755376165e-06, 2.039979518605633e-06, 1.916413700058259e-06]
rxn03465_c	[0.03215113247419245, 0.03536916489358447, 0.031143639039646766]
rxn01329_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00950_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00002_c	[0.030410372420715044, 0.03359642269191617, 0.02785890595774691]
rxn00542_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10220_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn10261_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01964_c	[0.005152688964600625, 0.005371266072488632, 0.004913684726949376]
rxn02341_c	[0.0039912021045945874, 0.004196237869771788, 0.003871155674117683]
rxn01519_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01137_c	[0.08538545681229197, 0.09162568007817201, 0.0920625977370987]
rxn01343_c	[0.0025307671498190627, 0.002517334725959351, 0.002769217796584184]
rxn10255_c	[0.04694563261337484, 0.047239805712350647, 0.04638679360991016]
rxn08797_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00127_c	[0.12181595775128302, 0.13683162621047285, 0.14176478704810966]
rxn05232_c	[0.00222887858198627, 0.0024540953608825767, 0.0021406341029650755]
rxn06759_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09108_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn14293_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01513_c	[0.030410372420715044, 0.03536916489358447, 0.03376146015392635]
rxn06510_c	[0.04931173327164874, 0.05293950848733479, 0.04401810627663815]
rxn08307_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn02474_c	[0.09497335931404645, 0.09052817109716219, 0.09301122251862753]
rxn02230_c	[0.10750369519448288, 0.11223355317512612, 0.10163508416888971]
rxn06517_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08657_c	[0.0928032901933263, 0.1023008928990353, 0.09424156011406494]
rxn07448_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01019_c	[0.12232171911817173, 0.14743747972770355, 0.14345314751786098]
rxn08849_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09448_c	[0.0559434801870925, 0.056168796065287505, 0.04965811179590961]
rxn08295_c	[0.04694563261337484, 0.047239805712350647, 0.04638679360991016]
rxn01603_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00055_c	[0.10402217508752808, 0.10810055467043111, 0.09737298009996014]
rxn00686_c	[0.039114172688102064, 0.04143198402288041, 0.04965811179590961]
rxn00905_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05456_c	[0.0027777668871368025, 0.003080369073094506, 0.0025909913224787663]
rxn09112_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00157_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn03194_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn06075_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00689_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01286_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01236_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05289_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05343_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn05425_c	[0.0008958641266206907, 0.001089349062935408, 0.0008758010609266244]
rxn05736_c	[0.0559434801870925, 0.056168796065287505, 0.04965811179590961]
rxn01641_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00493_c	[0.030410372420715044, 0.03536916489358447, 0.025310075736669425]
rxn00933_c	[0.030410372420715044, 0.005371266072488632, 0.004975009965351241]
rxn08298_c	[0.04694563261337484, 0.047239805712350647, 0.04638679360991016]
rxn01834_c	[0.043362176106892074, 0.04966126140093553, 0.040118204397019595]
rxn00293_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05383_c	[0.0027777668871368025, 0.003080369073094506, 0.0025909913224787663]
rxn00741_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn11584_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
EX_cpd01030_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00276_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00082_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00080_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00001_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00023_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00971_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00314_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00797_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00051_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00064_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd10515_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00179_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00009_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00060_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00076_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd01171_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00067_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00154_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00637_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00122_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00035_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00309_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00220_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00588_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00117_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00307_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00254_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00205_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00138_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00305_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd01242_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd03048_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00065_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00149_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00099_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00162_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00395_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00027_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00794_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00105_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00226_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00104_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00007_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00092_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00208_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00158_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00011_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00063_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd01080_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00156_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00039_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00393_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00264_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00322_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00030_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00516_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05669_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
rxn05244_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
EX_cpd00084_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05237_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
EX_cpd00644_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
R03018_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
EX_cpd00263_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
COG3601_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn05255_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00799_c	[0.04017078267551684, 0.04300480823172535, 0.03930181216079477]
rxn08168_c	[0.10750369519448288, 0.10810055467043111, 0.10163508416888971]
rxn27328_c	[0.029565476493858333, 0.03295178916403679, 0.02839933462116334]
EX_cpd00232_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn29571_c	[0.6192812699707129, 0.6756310166645927, 0.6731824732468648]
EX_cpd00492_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05486_c	[0.6192812699707129, 0.6756310166645927, 0.6731824732468648]
rxn01484_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
EX_cpd00751_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02262_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01620_c	[0.17450335409960754, 0.2249607813937548, 0.16852558795572317]
rxn04937_c	[0.0023719816044005157, 0.0026152537428524216, 0.002428096157973814]
EX_cpd05161_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12619_c	[0.6192812699707129, 0.6756310166645927, 0.6731824732468648]
rxn18524_c	[0.09539090648903596, 0.10810055467043111, 0.10163508416888971]
ID010_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00107_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05243_c	[0.0004900788438844041, 0.0006405535688421689, 0.0008432220280256339]
EX_cpd00069_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn18579_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00066_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn18584_c	[0.0004900788438844041, 0.0006405535688421689, 0.0008432220280256339]
EX_cpd00129_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05165_c	[0.0004900788438844041, 0.0006405535688421689, 0.0008432220280256339]
EX_cpd00567_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
ENOG4108HXH_c	[0.08074735063376996, 0.09162568007817201, 0.06549152178579094]
EX_cpd29317_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05165_2_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00033_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10862_c	[0.12181595775128302, 0.12619313302094448, 0.11992533652224573]
rxn32054_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05164_c	[0.0928032901933263, 0.0962197139540719, 0.07750360285775611]
EX_cpd00119_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10144_c	[0.0928032901933263, 0.0962197139540719, 0.07750360285775611]
EX_cpd00132_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10883_c	[0.0928032901933263, 0.0962197139540719, 0.07750360285775611]
EX_cpd00054_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05169_c	[0.0928032901933263, 0.0962197139540719, 0.07750360285775611]
EX_cpd00161_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05155_c	[0.0928032901933263, 0.0962197139540719, 0.07750360285775611]
EX_cpd00053_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05151_c	[0.0928032901933263, 0.0962197139540719, 0.07750360285775611]
rxn34357_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00041_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn14152_c	[0.11303962581500111, 0.11223355317512612, 0.11021295189035048]
rxn00804_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
R01174_1_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
ID001_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd05178_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
R01214_c	[0.11303962581500111, 0.11223355317512612, 0.11021295189035048]
rxn10618_c	[0.6192812699707129, 0.6756310166645927, 0.6731824732468648]
R01174_2_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
ID002_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd01711_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01575_c	[0.11303962581500111, 0.11223355317512612, 0.11021295189035048]
R01174_3_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
ID003_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd19585_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10563_c	[0.6192812699707129, 0.6756310166645927, 0.6731824732468648]
R01174_4_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
EX_cpd00489_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05061_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn29230_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd01042_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn21134_c	[0.11303962581500111, 0.11223355317512612, 0.11021295189035048]
rxn10562_c	[0.1161388844237261, 0.12216825343073555, 0.11316997822954036]
R01174_5_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn11336_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00430_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn20606_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn12566_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00339_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn11676_c	[0.09497335931404645, 0.10810055467043111, 0.09625762732652623]
rxn13022_c	[0.17450335409960754, 0.17362061684900684, 0.16852558795572317]
K20025_c	[0.000429309067242738, 0.0005405945724304928, 0.0005385122497163707]
R11076_c	[0.000429309067242738, 0.0005405945724304928, 0.0005385122497163707]
ID006_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_C21399_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
R06782_c	[0.030410372420715044, 0.005371266072488632, 0.004975009965351241]
rxn01610_c	[0.005152688964600625, 0.005371266072488632, 0.004768037285744949]
EX_cpd03343_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00036_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00211_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09271_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn25164_c	[0.11303962581500111, 0.11223355317512612, 0.11021295189035048]
rxn16140_c	[0.004242122472663402, 0.004441035412004464, 0.004608974948640113]
rxn02167_c	[0.004422471487212863, 0.004441035412004464, 0.004442246956735044]
rxn16586_c	[0.001758402891857242, 0.0017768221607055066, 0.0016768619875509765]
rxn13713_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00871_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn08184_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00029_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08061_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30338_c	[0.11303962581500111, 0.11223355317512612, 0.11021295189035048]
EX_cpd00159_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00221_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05602_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10171_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00602_c	[0.001758402891857242, 0.0017768221607055066, 0.0016768619875509765]
rxn00669_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn09172_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00141_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03141_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
peptidoglycan_rxn	[0.004073535350367167, 0.005061189185660576, 0.003815579676815994]
cellwall_rxn	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
lipid_rxn	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
cofactor_rxn	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
biomass	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
SK_cpd11416_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08686_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09031_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05467_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08186_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08952_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10161_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05175_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn08304_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00013_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05466_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
EX_cpd00242_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10826_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn30210_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
EX_cpd00133_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn11334_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
EX_cpd00443_e	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10421_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn01182_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02269_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09142_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00530_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09145_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn13139_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn03167_c	[0.005152688964600625, 0.005371266072488632, 0.004975009965351241]
rxn00341_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00620_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01105_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02476_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00777_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01014_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01359_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00970_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05227_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn05293_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12676_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09341_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn13914_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09147_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn10030_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn13012_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn12239_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn09119_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02928_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn01953_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00605_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn02011_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
rxn00579_c	[0.005279129306322801, 0.0055242645363840544, 0.004975009965351241]
